"Date","Time (GMT)","Predicted (m)","Preliminary (m)","Verified (m)"
"2021/08/22","09:54","0.086","-","0.357"
"2021/08/22","10:00","0.121","-","0.419"
"2021/08/22","10:06","0.156","-","0.447"
"2021/08/22","10:12","0.191","-","0.475"
"2021/08/22","10:18","0.226","-","0.522"
"2021/08/22","10:24","0.26","-","0.563"
"2021/08/22","10:30","0.294","-","0.605"
"2021/08/22","10:36","0.327","-","0.652"
"2021/08/22","10:42","0.359","-","0.678"
"2021/08/22","10:48","0.39","-","0.718"
"2021/08/22","10:54","0.42","-","0.791"
"2021/08/22","11:00","0.449","-","0.816"
"2021/08/22","11:06","0.476","-","0.825"
"2021/08/22","11:12","0.502","-","0.858"
"2021/08/22","11:18","0.526","-","0.885"
"2021/08/22","11:24","0.549","-","0.949"
"2021/08/22","11:30","0.569","-","0.975"
"2021/08/22","11:36","0.588","-","1.001"
"2021/08/22","11:42","0.604","-","1.022"
"2021/08/22","11:48","0.618","-","1.021"
"2021/08/22","11:54","0.63","-","1.036"
"2021/08/22","12:00","0.64","-","1.065"
"2021/08/22","12:06","0.647","-","1.083"
"2021/08/22","12:12","0.652","-","1.1"
"2021/08/22","12:18","0.655","-","1.132"
"2021/08/22","12:24","0.655","-","1.139"
"2021/08/22","12:30","0.652","-","1.131"
"2021/08/22","12:36","0.647","-","1.116"
"2021/08/22","12:42","0.64","-","1.105"
"2021/08/22","12:48","0.63","-","1.09"
"2021/08/22","12:54","0.618","-","1.101"
"2021/08/22","13:00","0.604","-","1.103"
"2021/08/22","13:06","0.587","-","1.096"
"2021/08/22","13:12","0.568","-","1.062"
"2021/08/22","13:18","0.547","-","1.056"
"2021/08/22","13:24","0.523","-","1.011"
"2021/08/22","13:30","0.498","-","1.01"
"2021/08/22","13:36","0.471","-","0.984"
"2021/08/22","13:42","0.442","-","0.974"
"2021/08/22","13:48","0.411","-","0.961"
"2021/08/22","13:54","0.379","-","0.949"
"2021/08/22","14:00","0.345","-","0.905"
"2021/08/22","14:06","0.311","-","0.86"
"2021/08/22","14:12","0.275","-","0.808"
"2021/08/22","14:18","0.238","-","0.788"
"2021/08/22","14:24","0.2","-","0.746"
"2021/08/22","14:30","0.162","-","0.712"
"2021/08/22","14:36","0.123","-","0.705"
"2021/08/22","14:42","0.084","-","0.668"
"2021/08/22","14:48","0.045","-","0.622"
"2021/08/22","14:54","0.006","-","0.593"
"2021/08/22","15:00","-0.033","-","0.551"
"2021/08/22","15:06","-0.072","-","0.519"
"2021/08/22","15:12","-0.109","-","0.481"
"2021/08/22","15:18","-0.146","-","0.471"
"2021/08/22","15:24","-0.182","-","0.443"
"2021/08/22","15:30","-0.218","-","0.399"
"2021/08/22","15:36","-0.251","-","0.359"
"2021/08/22","15:42","-0.284","-","0.341"
"2021/08/22","15:48","-0.315","-","0.301"
"2021/08/22","15:54","-0.345","-","0.247"
"2021/08/22","16:00","-0.373","-","0.254"
"2021/08/22","16:06","-0.4","-","0.216"
"2021/08/22","16:12","-0.425","-","0.183"
"2021/08/22","16:18","-0.448","-","0.173"
"2021/08/22","16:24","-0.469","-","0.138"
"2021/08/22","16:30","-0.489","-","0.102"
"2021/08/22","16:36","-0.507","-","0.061"
"2021/08/22","16:42","-0.524","-","0.034"
"2021/08/22","16:48","-0.538","-","0.005"
"2021/08/22","16:54","-0.551","-","-0.038"
"2021/08/22","17:00","-0.563","-","-0.032"
"2021/08/22","17:06","-0.573","-","-0.062"
"2021/08/22","17:12","-0.581","-","-0.08"
"2021/08/22","17:18","-0.589","-","-0.114"
"2021/08/22","17:24","-0.595","-","-0.14"
"2021/08/22","17:30","-0.599","-","-0.156"
"2021/08/22","17:36","-0.603","-","-0.166"
"2021/08/22","17:42","-0.605","-","-0.165"
"2021/08/22","17:48","-0.607","-","-0.178"
"2021/08/22","17:54","-0.607","-","-0.171"
"2021/08/22","18:00","-0.607","-","-0.172"
"2021/08/22","18:06","-0.606","-","-0.194"
"2021/08/22","18:12","-0.604","-","-0.206"
"2021/08/22","18:18","-0.601","-","-0.211"
"2021/08/22","18:24","-0.598","-","-0.201"
"2021/08/22","18:30","-0.594","-","-0.201"
"2021/08/22","18:36","-0.589","-","-0.21"
"2021/08/22","18:42","-0.584","-","-0.21"
"2021/08/22","18:48","-0.578","-","-0.214"
"2021/08/22","18:54","-0.572","-","-0.214"
"2021/08/22","19:00","-0.564","-","-0.214"
"2021/08/22","19:06","-0.556","-","-0.207"
"2021/08/22","19:12","-0.548","-","-0.206"
"2021/08/22","19:18","-0.539","-","-0.196"
"2021/08/22","19:24","-0.529","-","-0.179"
"2021/08/22","19:30","-0.518","-","-0.18"
"2021/08/22","19:36","-0.506","-","-0.187"
"2021/08/22","19:42","-0.494","-","-0.204"
"2021/08/22","19:48","-0.48","-","-0.197"
"2021/08/22","19:54","-0.466","-","-0.189"
"2021/08/22","20:00","-0.451","-","-0.173"
"2021/08/22","20:06","-0.435","-","-0.165"
"2021/08/22","20:12","-0.418","-","-0.155"
"2021/08/22","20:18","-0.399","-","-0.13"
"2021/08/22","20:24","-0.38","-","-0.114"
"2021/08/22","20:30","-0.36","-","-0.102"
"2021/08/22","20:36","-0.338","-","-0.081"
"2021/08/22","20:42","-0.316","-","-0.069"
"2021/08/22","20:48","-0.292","-","-0.058"
"2021/08/22","20:54","-0.267","-","-0.039"
"2021/08/22","21:00","-0.241","-","-0.007"
"2021/08/22","21:06","-0.214","-","0.015"
"2021/08/22","21:12","-0.186","-","0.034"
"2021/08/22","21:18","-0.157","-","0.061"
"2021/08/22","21:24","-0.127","-","0.082"
"2021/08/22","21:30","-0.096","-","0.118"
"2021/08/22","21:36","-0.064","-","0.146"
"2021/08/22","21:42","-0.032","-","0.17"
"2021/08/22","21:48","0.001","-","0.208"
"2021/08/22","21:54","0.035","-","0.226"
"2021/08/22","22:00","0.07","-","0.265"
"2021/08/22","22:06","0.105","-","0.308"
"2021/08/22","22:12","0.14","-","0.333"
"2021/08/22","22:18","0.175","-","0.357"
"2021/08/22","22:24","0.211","-","0.401"
"2021/08/22","22:30","0.246","-","0.436"
"2021/08/22","22:36","0.282","-","0.464"
"2021/08/22","22:42","0.317","-","0.487"
"2021/08/22","22:48","0.351","-","0.511"
"2021/08/22","22:54","0.385","-","0.545"
"2021/08/22","23:00","0.419","-","0.582"
"2021/08/22","23:06","0.451","-","0.605"
"2021/08/22","23:12","0.482","-","0.623"
"2021/08/22","23:18","0.513","-","0.659"
"2021/08/22","23:24","0.542","-","0.691"
"2021/08/22","23:30","0.569","-","0.711"
"2021/08/22","23:36","0.595","-","0.756"
"2021/08/22","23:42","0.62","-","0.788"
"2021/08/22","23:48","0.642","-","0.81"
"2021/08/22","23:54","0.663","-","0.832"
"2021/08/23","00:00","0.682","-","0.848"
"2021/08/23","00:06","0.699","-","0.861"
"2021/08/23","00:12","0.713","-","0.867"
"2021/08/23","00:18","0.726","-","0.877"
"2021/08/23","00:24","0.736","-","0.891"
"2021/08/23","00:30","0.744","-","0.907"
"2021/08/23","00:36","0.749","-","0.91"
"2021/08/23","00:42","0.752","-","0.911"
"2021/08/23","00:48","0.753","-","0.914"
"2021/08/23","00:54","0.751","-","0.911"
"2021/08/23","01:00","0.747","-","0.909"
"2021/08/23","01:06","0.74","-","0.901"
"2021/08/23","01:12","0.731","-","0.893"
"2021/08/23","01:18","0.719","-","0.884"
"2021/08/23","01:24","0.705","-","0.867"
"2021/08/23","01:30","0.689","-","0.86"
"2021/08/23","01:36","0.67","-","0.844"
"2021/08/23","01:42","0.649","-","0.818"
"2021/08/23","01:48","0.626","-","0.811"
"2021/08/23","01:54","0.601","-","0.787"
"2021/08/23","02:00","0.574","-","0.768"
"2021/08/23","02:06","0.545","-","0.732"
"2021/08/23","02:12","0.515","-","0.706"
"2021/08/23","02:18","0.482","-","0.684"
"2021/08/23","02:24","0.449","-","0.662"
"2021/08/23","02:30","0.413","-","0.621"
"2021/08/23","02:36","0.377","-","0.592"
"2021/08/23","02:42","0.34","-","0.556"
"2021/08/23","02:48","0.302","-","0.511"
"2021/08/23","02:54","0.263","-","0.481"
"2021/08/23","03:00","0.223","-","0.439"
"2021/08/23","03:06","0.184","-","0.393"
"2021/08/23","03:12","0.144","-","0.356"
"2021/08/23","03:18","0.103","-","0.324"
"2021/08/23","03:24","0.064","-","0.294"
"2021/08/23","03:30","0.024","-","0.266"
"2021/08/23","03:36","-0.015","-","0.224"
"2021/08/23","03:42","-0.054","-","0.188"
"2021/08/23","03:48","-0.091","-","0.157"
"2021/08/23","03:54","-0.128","-","0.113"
"2021/08/23","04:00","-0.164","-","0.089"
"2021/08/23","04:06","-0.198","-","0.062"
"2021/08/23","04:12","-0.232","-","0.033"
"2021/08/23","04:18","-0.263","-","-0.002"
"2021/08/23","04:24","-0.294","-","-0.033"
"2021/08/23","04:30","-0.323","-","-0.065"
"2021/08/23","04:36","-0.35","-","-0.092"
"2021/08/23","04:42","-0.376","-","-0.116"
"2021/08/23","04:48","-0.4","-","-0.141"
"2021/08/23","04:54","-0.423","-","-0.158"
"2021/08/23","05:00","-0.444","-","-0.162"
"2021/08/23","05:06","-0.463","-","-0.192"
"2021/08/23","05:12","-0.481","-","-0.202"
"2021/08/23","05:18","-0.497","-","-0.222"
"2021/08/23","05:24","-0.511","-","-0.235"
"2021/08/23","05:30","-0.525","-","-0.258"
"2021/08/23","05:36","-0.536","-","-0.259"
"2021/08/23","05:42","-0.547","-","-0.261"
"2021/08/23","05:48","-0.556","-","-0.275"
"2021/08/23","05:54","-0.564","-","-0.267"
"2021/08/23","06:00","-0.571","-","-0.271"
"2021/08/23","06:06","-0.577","-","-0.27"
"2021/08/23","06:12","-0.582","-","-0.285"
"2021/08/23","06:18","-0.586","-","-0.299"
"2021/08/23","06:24","-0.589","-","-0.29"
"2021/08/23","06:30","-0.591","-","-0.287"
"2021/08/23","06:36","-0.593","-","-0.29"
"2021/08/23","06:42","-0.593","-","-0.295"
"2021/08/23","06:48","-0.593","-","-0.272"
"2021/08/23","06:54","-0.592","-","-0.284"
"2021/08/23","07:00","-0.591","-","-0.287"
"2021/08/23","07:06","-0.588","-","-0.303"
"2021/08/23","07:12","-0.585","-","-0.302"
"2021/08/23","07:18","-0.582","-","-0.285"
"2021/08/23","07:24","-0.577","-","-0.287"
"2021/08/23","07:30","-0.572","-","-0.281"
"2021/08/23","07:36","-0.566","-","-0.274"
"2021/08/23","07:42","-0.559","-","-0.264"
"2021/08/23","07:48","-0.551","-","-0.256"
"2021/08/23","07:54","-0.543","-","-0.247"
"2021/08/23","08:00","-0.533","-","-0.25"
"2021/08/23","08:06","-0.523","-","-0.24"
"2021/08/23","08:12","-0.511","-","-0.221"
"2021/08/23","08:18","-0.498","-","-0.224"
"2021/08/23","08:24","-0.485","-","-0.206"
"2021/08/23","08:30","-0.47","-","-0.181"
"2021/08/23","08:36","-0.455","-","-0.184"
"2021/08/23","08:42","-0.438","-","-0.169"
"2021/08/23","08:48","-0.42","-","-0.153"
"2021/08/23","08:54","-0.4","-","-0.135"
"2021/08/23","09:00","-0.38","-","-0.104"
"2021/08/23","09:06","-0.358","-","-0.084"
"2021/08/23","09:12","-0.336","-","-0.08"
"2021/08/23","09:18","-0.312","-","-0.054"
"2021/08/23","09:24","-0.287","-","-0.032"
"2021/08/23","09:30","-0.26","-","-0.013"
"2021/08/23","09:36","-0.233","-","0.022"
"2021/08/23","09:42","-0.205","-","0.044"
"2021/08/23","09:48","-0.176","-","0.062"
"2021/08/23","09:54","-0.145","-","0.092"
"2021/08/23","10:00","-0.114","-","0.124"
"2021/08/23","10:06","-0.082","-","0.146"
"2021/08/23","10:12","-0.05","-","0.18"
"2021/08/23","10:18","-0.016","-","0.203"
"2021/08/23","10:24","0.017","-","0.232"
"2021/08/23","10:30","0.052","-","0.272"
"2021/08/23","10:36","0.086","-","0.307"
"2021/08/23","10:42","0.121","-","0.33"
"2021/08/23","10:48","0.156","-","0.368"
"2021/08/23","10:54","0.191","-","0.402"
"2021/08/23","11:00","0.225","-","0.436"
"2021/08/23","11:06","0.259","-","0.474"
"2021/08/23","11:12","0.293","-","0.496"
"2021/08/23","11:18","0.326","-","0.526"
"2021/08/23","11:24","0.359","-","0.557"
"2021/08/23","11:30","0.391","-","0.59"
"2021/08/23","11:36","0.421","-","0.616"
"2021/08/23","11:42","0.451","-","0.649"
"2021/08/23","11:48","0.479","-","0.681"
"2021/08/23","11:54","0.505","-","0.7"
"2021/08/23","12:00","0.53","-","0.718"
"2021/08/23","12:06","0.554","-","0.747"
"2021/08/23","12:12","0.576","-","0.767"
"2021/08/23","12:18","0.595","-","0.786"
"2021/08/23","12:24","0.613","-","0.806"
"2021/08/23","12:30","0.629","-","0.827"
"2021/08/23","12:36","0.643","-","0.843"
"2021/08/23","12:42","0.654","-","0.855"
"2021/08/23","12:48","0.663","-","0.853"
"2021/08/23","12:54","0.67","-","0.861"
"2021/08/23","13:00","0.674","-","0.866"
"2021/08/23","13:06","0.676","-","0.87"
"2021/08/23","13:12","0.676","-","0.877"
"2021/08/23","13:18","0.673","-","0.874"
"2021/08/23","13:24","0.668","-","0.875"
"2021/08/23","13:30","0.66","-","0.876"
"2021/08/23","13:36","0.649","-","0.861"
"2021/08/23","13:42","0.637","-","0.847"
"2021/08/23","13:48","0.622","-","0.829"
"2021/08/23","13:54","0.605","-","0.804"
"2021/08/23","14:00","0.585","-","0.79"
"2021/08/23","14:06","0.563","-","0.778"
"2021/08/23","14:12","0.54","-","0.751"
"2021/08/23","14:18","0.514","-","0.726"
"2021/08/23","14:24","0.486","-","0.693"
"2021/08/23","14:30","0.457","-","0.655"
"2021/08/23","14:36","0.426","-","0.627"
"2021/08/23","14:42","0.393","-","0.603"
"2021/08/23","14:48","0.359","-","0.572"
"2021/08/23","14:54","0.324","-","0.541"
"2021/08/23","15:00","0.287","-","0.502"
"2021/08/23","15:06","0.25","-","0.468"
"2021/08/23","15:12","0.212","-","0.424"
"2021/08/23","15:18","0.173","-","0.377"
"2021/08/23","15:24","0.134","-","0.338"
"2021/08/23","15:30","0.095","-","0.293"
"2021/08/23","15:36","0.056","-","0.255"
"2021/08/23","15:42","0.016","-","0.223"
"2021/08/23","15:48","-0.023","-","0.191"
"2021/08/23","15:54","-0.061","-","0.157"
"2021/08/23","16:00","-0.099","-","0.111"
"2021/08/23","16:06","-0.137","-","0.071"
"2021/08/23","16:12","-0.173","-","0.041"
"2021/08/23","16:18","-0.208","-","0.012"
"2021/08/23","16:24","-0.242","-","-0.021"
"2021/08/23","16:30","-0.275","-","-0.068"
"2021/08/23","16:36","-0.306","-","-0.099"
"2021/08/23","16:42","-0.336","-","-0.121"
"2021/08/23","16:48","-0.365","-","-0.147"
"2021/08/23","16:54","-0.391","-","-0.185"
"2021/08/23","17:00","-0.416","-","-0.217"
"2021/08/23","17:06","-0.44","-","-0.242"
"2021/08/23","17:12","-0.461","-","-0.277"
"2021/08/23","17:18","-0.481","-","-0.296"
"2021/08/23","17:24","-0.499","-","-0.33"
"2021/08/23","17:30","-0.516","-","-0.348"
"2021/08/23","17:36","-0.531","-","-0.367"
"2021/08/23","17:42","-0.544","-","-0.387"
"2021/08/23","17:48","-0.556","-","-0.401"
"2021/08/23","17:54","-0.566","-","-0.415"
"2021/08/23","18:00","-0.575","-","-0.426"
"2021/08/23","18:06","-0.582","-","-0.44"
"2021/08/23","18:12","-0.588","-","-0.444"
"2021/08/23","18:18","-0.593","-","-0.454"
"2021/08/23","18:24","-0.596","-","-0.456"
"2021/08/23","18:30","-0.599","-","-0.462"
"2021/08/23","18:36","-0.601","-","-0.463"
"2021/08/23","18:42","-0.601","-","-0.451"
"2021/08/23","18:48","-0.601","-","-0.462"
"2021/08/23","18:54","-0.6","-","-0.45"
"2021/08/23","19:00","-0.597","-","-0.448"
"2021/08/23","19:06","-0.595","-","-0.442"
"2021/08/23","19:12","-0.591","-","-0.43"
"2021/08/23","19:18","-0.587","-","-0.424"
"2021/08/23","19:24","-0.582","-","-0.418"
"2021/08/23","19:30","-0.576","-","-0.417"
"2021/08/23","19:36","-0.57","-","-0.413"
"2021/08/23","19:42","-0.563","-","-0.404"
"2021/08/23","19:48","-0.555","-","-0.391"
"2021/08/23","19:54","-0.547","-","-0.382"
"2021/08/23","20:00","-0.538","-","-0.366"
"2021/08/23","20:06","-0.528","-","-0.352"
"2021/08/23","20:12","-0.517","-","-0.339"
"2021/08/23","20:18","-0.506","-","-0.321"
"2021/08/23","20:24","-0.494","-","-0.305"
"2021/08/23","20:30","-0.481","-","-0.291"
"2021/08/23","20:36","-0.467","-","-0.28"
"2021/08/23","20:42","-0.452","-","-0.254"
"2021/08/23","20:48","-0.436","-","-0.238"
"2021/08/23","20:54","-0.42","-","-0.214"
"2021/08/23","21:00","-0.402","-","-0.185"
"2021/08/23","21:06","-0.383","-","-0.167"
"2021/08/23","21:12","-0.364","-","-0.161"
"2021/08/23","21:18","-0.343","-","-0.135"
"2021/08/23","21:24","-0.322","-","-0.101"
"2021/08/23","21:30","-0.299","-","-0.072"
"2021/08/23","21:36","-0.275","-","-0.053"
"2021/08/23","21:42","-0.251","-","-0.032"
"2021/08/23","21:48","-0.225","-","0.007"
"2021/08/23","21:54","-0.199","-","0.031"
"2021/08/23","22:00","-0.171","-","0.069"
"2021/08/23","22:06","-0.143","-","0.088"
"2021/08/23","22:12","-0.114","-","0.116"
"2021/08/23","22:18","-0.084","-","0.152"
"2021/08/23","22:24","-0.053","-","0.194"
"2021/08/23","22:30","-0.022","-","0.219"
"2021/08/23","22:36","0.011","-","0.245"
"2021/08/23","22:42","0.043","-","0.284"
"2021/08/23","22:48","0.076","-","0.311"
"2021/08/23","22:54","0.109","-","0.336"
"2021/08/23","23:00","0.143","-","0.373"
"2021/08/23","23:06","0.177","-","0.403"
"2021/08/23","23:12","0.21","-","0.435"
"2021/08/23","23:18","0.244","-","0.476"
"2021/08/23","23:24","0.277","-","0.515"
"2021/08/23","23:30","0.31","-","0.558"
"2021/08/23","23:36","0.343","-","0.583"
"2021/08/23","23:42","0.375","-","0.608"
"2021/08/23","23:48","0.406","-","0.635"
"2021/08/23","23:54","0.436","-","0.662"
"2021/08/24","00:00","0.466","-","0.704"
"2021/08/24","00:06","0.494","-","0.739"
"2021/08/24","00:12","0.521","-","0.753"
"2021/08/24","00:18","0.546","-","0.772"
"2021/08/24","00:24","0.57","-","0.806"
"2021/08/24","00:30","0.593","-","0.819"
"2021/08/24","00:36","0.613","-","0.849"
"2021/08/24","00:42","0.632","-","0.874"
"2021/08/24","00:48","0.649","-","0.883"
"2021/08/24","00:54","0.664","-","0.905"
"2021/08/24","01:00","0.677","-","0.933"
"2021/08/24","01:06","0.688","-","0.947"
"2021/08/24","01:12","0.696","-","0.952"
"2021/08/24","01:18","0.702","-","0.952"
"2021/08/24","01:24","0.706","-","0.969"
"2021/08/24","01:30","0.708","-","0.976"
"2021/08/24","01:36","0.707","-","0.981"
"2021/08/24","01:42","0.703","-","0.967"
"2021/08/24","01:48","0.698","-","0.969"
"2021/08/24","01:54","0.69","-","0.974"
"2021/08/24","02:00","0.679","-","0.972"
"2021/08/24","02:06","0.667","-","0.962"
"2021/08/24","02:12","0.652","-","0.945"
"2021/08/24","02:18","0.634","-","0.933"
"2021/08/24","02:24","0.615","-","0.919"
"2021/08/24","02:30","0.593","-","0.903"
"2021/08/24","02:36","0.57","-","0.886"
"2021/08/24","02:42","0.544","-","0.854"
"2021/08/24","02:48","0.517","-","0.814"
"2021/08/24","02:54","0.487","-","0.787"
"2021/08/24","03:00","0.457","-","0.771"
"2021/08/24","03:06","0.424","-","0.743"
"2021/08/24","03:12","0.39","-","0.71"
"2021/08/24","03:18","0.355","-","0.672"
"2021/08/24","03:24","0.319","-","0.642"
"2021/08/24","03:30","0.282","-","0.606"
"2021/08/24","03:36","0.244","-","0.56"
"2021/08/24","03:42","0.206","-","0.521"
"2021/08/24","03:48","0.167","-","0.48"
"2021/08/24","03:54","0.128","-","0.439"
"2021/08/24","04:00","0.089","-","0.404"
"2021/08/24","04:06","0.049","-","0.364"
"2021/08/24","04:12","0.01","-","0.311"
"2021/08/24","04:18","-0.028","-","0.258"
"2021/08/24","04:24","-0.066","-","0.219"
"2021/08/24","04:30","-0.104","-","0.178"
"2021/08/24","04:36","-0.14","-","0.14"
"2021/08/24","04:42","-0.176","-","0.101"
"2021/08/24","04:48","-0.21","-","0.069"
"2021/08/24","04:54","-0.244","-","0.027"
"2021/08/24","05:00","-0.276","-","-0.007"
"2021/08/24","05:06","-0.306","-","-0.039"
"2021/08/24","05:12","-0.335","-","-0.078"
"2021/08/24","05:18","-0.363","-","-0.114"
"2021/08/24","05:24","-0.389","-","-0.145"
"2021/08/24","05:30","-0.413","-","-0.17"
"2021/08/24","05:36","-0.436","-","-0.192"
"2021/08/24","05:42","-0.457","-","-0.221"
"2021/08/24","05:48","-0.476","-","-0.258"
"2021/08/24","05:54","-0.494","-","-0.29"
"2021/08/24","06:00","-0.51","-","-0.317"
"2021/08/24","06:06","-0.524","-","-0.34"
"2021/08/24","06:12","-0.537","-","-0.344"
"2021/08/24","06:18","-0.549","-","-0.37"
"2021/08/24","06:24","-0.559","-","-0.378"
"2021/08/24","06:30","-0.568","-","-0.389"
"2021/08/24","06:36","-0.575","-","-0.395"
"2021/08/24","06:42","-0.581","-","-0.393"
"2021/08/24","06:48","-0.586","-","-0.388"
"2021/08/24","06:54","-0.59","-","-0.396"
"2021/08/24","07:00","-0.593","-","-0.403"
"2021/08/24","07:06","-0.594","-","-0.4"
"2021/08/24","07:12","-0.595","-","-0.387"
"2021/08/24","07:18","-0.595","-","-0.388"
"2021/08/24","07:24","-0.594","-","-0.387"
"2021/08/24","07:30","-0.592","-","-0.398"
"2021/08/24","07:36","-0.59","-","-0.385"
"2021/08/24","07:42","-0.586","-","-0.397"
"2021/08/24","07:48","-0.582","-","-0.378"
"2021/08/24","07:54","-0.577","-","-0.394"
"2021/08/24","08:00","-0.572","-","-0.401"
"2021/08/24","08:06","-0.565","-","-0.384"
"2021/08/24","08:12","-0.558","-","-0.389"
"2021/08/24","08:18","-0.55","-","-0.366"
"2021/08/24","08:24","-0.542","-","-0.348"
"2021/08/24","08:30","-0.532","-","-0.35"
"2021/08/24","08:36","-0.522","-","-0.338"
"2021/08/24","08:42","-0.511","-","-0.338"
"2021/08/24","08:48","-0.499","-","-0.323"
"2021/08/24","08:54","-0.486","-","-0.308"
"2021/08/24","09:00","-0.472","-","-0.283"
"2021/08/24","09:06","-0.458","-","-0.282"
"2021/08/24","09:12","-0.442","-","-0.271"
"2021/08/24","09:18","-0.426","-","-0.248"
"2021/08/24","09:24","-0.409","-","-0.225"
"2021/08/24","09:30","-0.39","-","-0.213"
"2021/08/24","09:36","-0.371","-","-0.204"
"2021/08/24","09:42","-0.35","-","-0.186"
"2021/08/24","09:48","-0.329","-","-0.164"
"2021/08/24","09:54","-0.307","-","-0.131"
"2021/08/24","10:00","-0.284","-","-0.113"
"2021/08/24","10:06","-0.259","-","-0.101"
"2021/08/24","10:12","-0.234","-","-0.086"
"2021/08/24","10:18","-0.208","-","-0.073"
"2021/08/24","10:24","-0.181","-","-0.038"
"2021/08/24","10:30","-0.153","-","-0.001"
"2021/08/24","10:36","-0.125","-","0.023"
"2021/08/24","10:42","-0.095","-","0.051"
"2021/08/24","10:48","-0.065","-","0.076"
"2021/08/24","10:54","-0.035","-","0.103"
"2021/08/24","11:00","-0.003","-","0.139"
"2021/08/24","11:06","0.028","-","0.157"
"2021/08/24","11:12","0.06","-","0.178"
"2021/08/24","11:18","0.093","-","0.209"
"2021/08/24","11:24","0.126","-","0.25"
"2021/08/24","11:30","0.158","-","0.28"
"2021/08/24","11:36","0.191","-","0.315"
"2021/08/24","11:42","0.224","-","0.347"
"2021/08/24","11:48","0.256","-","0.358"
"2021/08/24","11:54","0.288","-","0.391"
"2021/08/24","12:00","0.319","-","0.417"
"2021/08/24","12:06","0.35","-","0.44"
"2021/08/24","12:12","0.38","-","0.475"
"2021/08/24","12:18","0.41","-","0.49"
"2021/08/24","12:24","0.438","-","0.513"
"2021/08/24","12:30","0.465","-","0.547"
"2021/08/24","12:36","0.491","-","0.58"
"2021/08/24","12:42","0.515","-","0.592"
"2021/08/24","12:48","0.538","-","0.618"
"2021/08/24","12:54","0.56","-","0.645"
"2021/08/24","13:00","0.58","-","0.666"
"2021/08/24","13:06","0.597","-","0.676"
"2021/08/24","13:12","0.613","-","0.691"
"2021/08/24","13:18","0.627","-","0.695"
"2021/08/24","13:24","0.639","-","0.7"
"2021/08/24","13:30","0.649","-","0.717"
"2021/08/24","13:36","0.657","-","0.73"
"2021/08/24","13:42","0.662","-","0.732"
"2021/08/24","13:48","0.665","-","0.735"
"2021/08/24","13:54","0.666","-","0.731"
"2021/08/24","14:00","0.665","-","0.726"
"2021/08/24","14:06","0.661","-","0.725"
"2021/08/24","14:12","0.655","-","0.711"
"2021/08/24","14:18","0.646","-","0.712"
"2021/08/24","14:24","0.635","-","0.704"
"2021/08/24","14:30","0.622","-","0.7"
"2021/08/24","14:36","0.607","-","0.692"
"2021/08/24","14:42","0.59","-","0.677"
"2021/08/24","14:48","0.57","-","0.657"
"2021/08/24","14:54","0.549","-","0.644"
"2021/08/24","15:00","0.525","-","0.624"
"2021/08/24","15:06","0.5","-","0.599"
"2021/08/24","15:12","0.472","-","0.585"
"2021/08/24","15:18","0.444","-","0.558"
"2021/08/24","15:24","0.413","-","0.528"
"2021/08/24","15:30","0.381","-","0.498"
"2021/08/24","15:36","0.348","-","0.464"
"2021/08/24","15:42","0.314","-","0.441"
"2021/08/24","15:48","0.279","-","0.417"
"2021/08/24","15:54","0.243","-","0.387"
"2021/08/24","16:00","0.206","-","0.355"
"2021/08/24","16:06","0.168","-","0.317"
"2021/08/24","16:12","0.131","-","0.278"
"2021/08/24","16:18","0.093","-","0.237"
"2021/08/24","16:24","0.055","-","0.205"
"2021/08/24","16:30","0.017","-","0.171"
"2021/08/24","16:36","-0.021","-","0.139"
"2021/08/24","16:42","-0.058","-","0.109"
"2021/08/24","16:48","-0.095","-","0.071"
"2021/08/24","16:54","-0.131","-","0.033"
"2021/08/24","17:00","-0.166","-","-0.003"
"2021/08/24","17:06","-0.2","-","-0.037"
"2021/08/24","17:12","-0.233","-","-0.066"
"2021/08/24","17:18","-0.265","-","-0.098"
"2021/08/24","17:24","-0.295","-","-0.136"
"2021/08/24","17:30","-0.324","-","-0.174"
"2021/08/24","17:36","-0.352","-","-0.203"
"2021/08/24","17:42","-0.377","-","-0.241"
"2021/08/24","17:48","-0.402","-","-0.262"
"2021/08/24","17:54","-0.424","-","-0.286"
"2021/08/24","18:00","-0.445","-","-0.314"
"2021/08/24","18:06","-0.465","-","-0.34"
"2021/08/24","18:12","-0.482","-","-0.369"
"2021/08/24","18:18","-0.498","-","-0.39"
"2021/08/24","18:24","-0.513","-","-0.407"
"2021/08/24","18:30","-0.526","-","-0.427"
"2021/08/24","18:36","-0.537","-","-0.427"
"2021/08/24","18:42","-0.547","-","-0.434"
"2021/08/24","18:48","-0.555","-","-0.441"
"2021/08/24","18:54","-0.562","-","-0.443"
"2021/08/24","19:00","-0.567","-","-0.452"
"2021/08/24","19:06","-0.572","-","-0.466"
"2021/08/24","19:12","-0.575","-","-0.47"
"2021/08/24","19:18","-0.577","-","-0.471"
"2021/08/24","19:24","-0.578","-","-0.461"
"2021/08/24","19:30","-0.577","-","-0.457"
"2021/08/24","19:36","-0.576","-","-0.454"
"2021/08/24","19:42","-0.574","-","-0.457"
"2021/08/24","19:48","-0.571","-","-0.447"
"2021/08/24","19:54","-0.568","-","-0.45"
"2021/08/24","20:00","-0.563","-","-0.438"
"2021/08/24","20:06","-0.558","-","-0.42"
