41.317211,-71.830601,41.316756,-71.830408,0.0526
41.317238,-71.830487,41.316774,-71.83029,0.0514
41.317244,-71.830364,41.316792,-71.830173,0.0492
41.317271,-71.83025,41.31681,-71.830055,0.0498
41.317299,-71.830137,41.31683,-71.829938,0.0475
41.317305,-71.830014,41.316849,-71.829821,0.0476
41.317332,-71.8299,41.31687,-71.829704,0.0489
41.31736,-71.829786,41.316892,-71.829588,0.0493
41.317366,-71.829664,41.316916,-71.829473,0.0509
41.317393,-71.82955,41.31694,-71.829358,0.0498
41.317442,-71.829445,41.316965,-71.829243,0.0488
41.317469,-71.829332,41.316991,-71.829129,0.0488
41.317497,-71.829218,41.317018,-71.829015,0.0488
41.317524,-71.829104,41.317045,-71.828901,0.0477
41.317551,-71.82899,41.317073,-71.828787,0.0446
41.317579,-71.828877,41.317101,-71.828674,0.0432
41.317606,-71.828763,41.317128,-71.82856,0.0431
41.317655,-71.828658,41.317157,-71.828447,0.0444
41.317683,-71.828545,41.317188,-71.828335,0.0439
41.31771,-71.828431,41.31722,-71.828223,0.0423
41.317737,-71.828317,41.317251,-71.828111,0.0425
41.317765,-71.828203,41.317285,-71.828,0.0431
41.317792,-71.82809,41.317319,-71.827889,0.0439
41.31782,-71.827976,41.31735,-71.827777,0.0457
41.317847,-71.827862,41.31738,-71.827664,0.0486
41.317874,-71.827748,41.317411,-71.827552,0.0488
41.31788,-71.827626,41.317442,-71.82744,0.0516
41.317929,-71.827521,41.317473,-71.827327,0.0528
41.317957,-71.827407,41.317501,-71.827214,0.0523
41.317984,-71.827294,41.317529,-71.827101,0.0508
41.318011,-71.82718,41.317556,-71.826987,0.0512
41.31806,-71.827075,41.317583,-71.826873,0.0488
41.318088,-71.826961,41.317609,-71.826758,0.0487
41.318115,-71.826848,41.317636,-71.826644,0.0497
41.318142,-71.826734,41.317664,-71.826531,0.0506
41.31817,-71.82662,41.317694,-71.826419,0.0508
41.318176,-71.826497,41.317726,-71.826307,0.049
41.318203,-71.826384,41.317758,-71.826195,0.0505
41.318231,-71.82627,41.317791,-71.826084,0.0519
41.318258,-71.826156,41.317824,-71.825972,0.053
41.318285,-71.826042,41.317857,-71.825861,0.0545
41.318313,-71.825929,41.317892,-71.82575,0.0567
41.31834,-71.825815,41.317926,-71.825639,0.059
41.318346,-71.825692,41.31796,-71.825529,0.0609
41.318374,-71.825578,41.317994,-71.825418,0.0608
41.318444,-71.825483,41.318027,-71.825306,0.0585
41.318493,-71.825378,41.31806,-71.825195,0.0561
41.318563,-71.825283,41.318091,-71.825083,0.0525
41.318612,-71.825178,41.318123,-71.824971,0.0522
41.318639,-71.825064,41.318156,-71.824859,0.0526
41.318667,-71.824951,41.318188,-71.824748,0.0523
41.318694,-71.824837,41.318221,-71.824636,0.0532
41.318743,-71.824732,41.318252,-71.824524,0.0526
41.318749,-71.824609,41.318282,-71.824411,0.0541
41.318776,-71.824496,41.318311,-71.824299,0.0534
41.318796,-71.824347,41.318341,-71.824185,0.0517
41.318819,-71.824232,41.31837,-71.824072,0.0493
41.318821,-71.824109,41.318399,-71.823958,0.0483
41.318866,-71.824002,41.318429,-71.823845,0.0478
41.318889,-71.823886,41.318459,-71.823733,0.0474
41.318935,-71.823779,41.31849,-71.82362,0.0498
41.318958,-71.823663,41.318521,-71.823507,0.0505
41.318981,-71.823548,41.318552,-71.823395,0.0509
41.319005,-71.823433,41.318583,-71.823282,0.052
41.319028,-71.823317,41.318616,-71.82317,0.0516
41.319051,-71.823202,41.318647,-71.823058,0.0528
41.319097,-71.823095,41.318678,-71.822945,0.0526
41.31912,-71.822979,41.318709,-71.822833,0.0529
41.319165,-71.822872,41.318738,-71.822719,0.0545
41.319189,-71.822756,41.318766,-71.822606,0.0542
41.319212,-71.822641,41.318792,-71.822491,0.0531
41.319235,-71.822526,41.318819,-71.822377,0.051
41.319237,-71.822403,41.318846,-71.822263,0.052
41.31926,-71.822288,41.318873,-71.822149,0.054
41.319284,-71.822172,41.318903,-71.822036,0.0578
41.319307,-71.822057,41.318932,-71.821923,0.052
41.319352,-71.821949,41.318955,-71.821808,0.0464
41.319387,-71.820973,41.319141,-71.820885,0.0863
41.319432,-71.820865,41.319173,-71.820772,0.0908
41.319479,-71.820635,41.319226,-71.820544,0.0821
41.319503,-71.820519,41.31925,-71.820429,0.0808
41.319526,-71.820404,41.319272,-71.820313,0.0821
41.319528,-71.820281,41.319295,-71.820198,0.083
41.319551,-71.820166,41.319318,-71.820082,0.0857
41.319574,-71.82005,41.31934,-71.819967,0.0894
41.319598,-71.819935,41.319364,-71.819852,0.0871
41.319731,-71.819735,41.319415,-71.819622,0.0765
41.319733,-71.819612,41.319441,-71.819508,0.077
41.319778,-71.819505,41.319465,-71.819393,0.0804
41.319802,-71.81939,41.319488,-71.819278,0.0778
41.319803,-71.819266,41.319512,-71.819163,0.0773
41.319827,-71.819151,41.319536,-71.819047,0.0738
41.31985,-71.819036,41.319559,-71.818932,0.0772
41.319852,-71.818913,41.319582,-71.818817,0.0744
41.319875,-71.818798,41.319606,-71.818702,0.0754
41.319992,-71.818221,41.319738,-71.81813,0.1102
41.319972,-71.81809,41.319763,-71.818016,0.118
41.319995,-71.817975,41.319787,-71.817901,0.1089
41.320019,-71.81786,41.319811,-71.817786,0.1271
41.320042,-71.817744,41.319835,-71.81767,0.1489
41.320044,-71.817621,41.319857,-71.817554,0.1572
41.320024,-71.81749,41.319877,-71.817438,0.1943
41.320069,-71.817383,41.319898,-71.817322,0.147
41.320114,-71.817275,41.319918,-71.817206,0.1307
41.320137,-71.81716,41.319939,-71.817089,0.1417
41.320139,-71.817037,41.31996,-71.816973,0.143
41.320162,-71.816922,41.319981,-71.816857,0.1164
41.320207,-71.816814,41.320003,-71.816741,0.1128
41.320231,-71.816699,41.320026,-71.816626,0.1317
41.320254,-71.816584,41.320049,-71.81651,0.1198
41.320542,-71.816315,41.320113,-71.816162,0.0742
41.320587,-71.816208,41.320134,-71.816046,0.063
41.32061,-71.816092,41.320154,-71.81593,0.062
41.320634,-71.815977,41.320175,-71.815813,0.0687
41.320657,-71.815862,41.320197,-71.815698,0.0699
41.320702,-71.815754,41.320221,-71.815582,0.0717
41.320725,-71.815639,41.320245,-71.815467,0.0477
41.320578,-71.815215,41.320314,-71.815121,0.0987
41.320623,-71.815108,41.320337,-71.815006,0.1019
41.320647,-71.814993,41.320359,-71.81489,0.1033
41.32067,-71.814877,41.320381,-71.814774,0.1024
41.320694,-71.814762,41.320402,-71.814658,0.0941
41.320695,-71.814639,41.320424,-71.814542,0.089
41.320719,-71.814524,41.320446,-71.814426,0.0868
41.320764,-71.814416,41.320468,-71.81431,0.0806
41.320831,-71.814316,41.32049,-71.814195,0.0759
41.320876,-71.814209,41.320513,-71.814079,0.0794
41.320899,-71.814093,41.320536,-71.813964,0.0823
41.320922,-71.813978,41.32056,-71.813849,0.0805
41.320946,-71.813863,41.320583,-71.813733,0.0783
41.320969,-71.813747,41.320605,-71.813617,0.0762
41.320993,-71.813632,41.320628,-71.813502,0.0808
41.321016,-71.813517,41.320653,-71.813387,0.0732
41.321039,-71.813402,41.320674,-71.813271,0.0702
41.321063,-71.813286,41.320692,-71.813154,0.0661
41.321086,-71.813171,41.320709,-71.813036,0.066
41.32111,-71.813056,41.320728,-71.81292,0.0685
41.321133,-71.81294,41.320751,-71.812804,0.0717
41.321135,-71.812817,41.320781,-71.812691,0.0742
41.321158,-71.812702,41.320814,-71.812579,0.0777
41.321203,-71.812594,41.320845,-71.812467,0.0837
