"Date","Time (GMT)","Predicted (m)","Preliminary (m)","Verified (m)"
"2022/12/22","09:24","0.298","-","0.356"
"2022/12/22","09:30","0.332","-","0.394"
"2022/12/22","09:36","0.366","-","0.425"
"2022/12/22","09:42","0.4","-","0.457"
"2022/12/22","09:48","0.432","-","0.498"
"2022/12/22","09:54","0.464","-","0.532"
"2022/12/22","10:00","0.495","-","0.564"
"2022/12/22","10:06","0.524","-","0.596"
"2022/12/22","10:12","0.553","-","0.627"
"2022/12/22","10:18","0.58","-","0.666"
"2022/12/22","10:24","0.605","-","0.691"
"2022/12/22","10:30","0.629","-","0.71"
"2022/12/22","10:36","0.651","-","0.729"
"2022/12/22","10:42","0.671","-","0.755"
"2022/12/22","10:48","0.689","-","0.779"
"2022/12/22","10:54","0.705","-","0.796"
"2022/12/22","11:00","0.718","-","0.811"
"2022/12/22","11:06","0.73","-","0.827"
"2022/12/22","11:12","0.738","-","0.847"
"2022/12/22","11:18","0.745","-","0.867"
"2022/12/22","11:24","0.749","-","0.875"
"2022/12/22","11:30","0.75","-","0.881"
"2022/12/22","11:36","0.749","-","0.873"
"2022/12/22","11:42","0.746","-","0.87"
"2022/12/22","11:48","0.74","-","0.877"
"2022/12/22","11:54","0.732","-","0.879"
"2022/12/22","12:00","0.721","-","0.853"
"2022/12/22","12:06","0.708","-","0.835"
"2022/12/22","12:12","0.692","-","0.82"
"2022/12/22","12:18","0.675","-","0.805"
"2022/12/22","12:24","0.655","-","0.788"
"2022/12/22","12:30","0.633","-","0.763"
"2022/12/22","12:36","0.609","-","0.738"
"2022/12/22","12:42","0.583","-","0.704"
"2022/12/22","12:48","0.555","-","0.667"
"2022/12/22","12:54","0.526","-","0.645"
"2022/12/22","13:00","0.495","-","0.627"
"2022/12/22","13:06","0.462","-","0.591"
"2022/12/22","13:12","0.428","-","0.553"
"2022/12/22","13:18","0.393","-","0.515"
"2022/12/22","13:24","0.356","-","0.488"
"2022/12/22","13:30","0.319","-","0.452"
"2022/12/22","13:36","0.28","-","0.414"
"2022/12/22","13:42","0.24","-","0.372"
"2022/12/22","13:48","0.2","-","0.328"
"2022/12/22","13:54","0.159","-","0.284"
"2022/12/22","14:00","0.117","-","0.236"
"2022/12/22","14:06","0.075","-","0.198"
"2022/12/22","14:12","0.033","-","0.164"
"2022/12/22","14:18","-0.009","-","0.125"
"2022/12/22","14:24","-0.052","-","0.074"
"2022/12/22","14:30","-0.094","-","0.027"
"2022/12/22","14:36","-0.136","-","-0.006"
"2022/12/22","14:42","-0.178","-","-0.043"
"2022/12/22","14:48","-0.219","-","-0.081"
"2022/12/22","14:54","-0.26","-","-0.125"
"2022/12/22","15:00","-0.299","-","-0.177"
"2022/12/22","15:06","-0.338","-","-0.214"
"2022/12/22","15:12","-0.376","-","-0.239"
"2022/12/22","15:18","-0.412","-","-0.27"
"2022/12/22","15:24","-0.448","-","-0.309"
"2022/12/22","15:30","-0.482","-","-0.35"
"2022/12/22","15:36","-0.514","-","-0.389"
"2022/12/22","15:42","-0.545","-","-0.412"
"2022/12/22","15:48","-0.574","-","-0.429"
"2022/12/22","15:54","-0.601","-","-0.443"
"2022/12/22","16:00","-0.626","-","-0.47"
"2022/12/22","16:06","-0.65","-","-0.496"
"2022/12/22","16:12","-0.672","-","-0.523"
"2022/12/22","16:18","-0.691","-","-0.547"
"2022/12/22","16:24","-0.709","-","-0.566"
"2022/12/22","16:30","-0.725","-","-0.581"
"2022/12/22","16:36","-0.739","-","-0.586"
"2022/12/22","16:42","-0.752","-","-0.602"
"2022/12/22","16:48","-0.762","-","-0.618"
"2022/12/22","16:54","-0.771","-","-0.625"
"2022/12/22","17:00","-0.779","-","-0.612"
"2022/12/22","17:06","-0.784","-","-0.601"
"2022/12/22","17:12","-0.788","-","-0.594"
"2022/12/22","17:18","-0.791","-","-0.59"
"2022/12/22","17:24","-0.792","-","-0.605"
"2022/12/22","17:30","-0.793","-","-0.61"
"2022/12/22","17:36","-0.791","-","-0.598"
"2022/12/22","17:42","-0.789","-","-0.597"
"2022/12/22","17:48","-0.786","-","-0.595"
"2022/12/22","17:54","-0.782","-","-0.61"
"2022/12/22","18:00","-0.776","-","-0.613"
"2022/12/22","18:06","-0.77","-","-0.597"
"2022/12/22","18:12","-0.763","-","-0.584"
"2022/12/22","18:18","-0.755","-","-0.584"
"2022/12/22","18:24","-0.747","-","-0.579"
"2022/12/22","18:30","-0.737","-","-0.572"
"2022/12/22","18:36","-0.727","-","-0.574"
"2022/12/22","18:42","-0.716","-","-0.568"
"2022/12/22","18:48","-0.704","-","-0.55"
"2022/12/22","18:54","-0.692","-","-0.543"
"2022/12/22","19:00","-0.679","-","-0.538"
"2022/12/22","19:06","-0.665","-","-0.535"
"2022/12/22","19:12","-0.65","-","-0.523"
"2022/12/22","19:18","-0.634","-","-0.52"
"2022/12/22","19:24","-0.618","-","-0.498"
"2022/12/22","19:30","-0.6","-","-0.463"
"2022/12/22","19:36","-0.582","-","-0.449"
"2022/12/22","19:42","-0.563","-","-0.439"
"2022/12/22","19:48","-0.543","-","-0.429"
"2022/12/22","19:54","-0.522","-","-0.409"
"2022/12/22","20:00","-0.5","-","-0.391"
"2022/12/22","20:06","-0.477","-","-0.387"
"2022/12/22","20:12","-0.453","-","-0.369"
"2022/12/22","20:18","-0.428","-","-0.343"
"2022/12/22","20:24","-0.402","-","-0.323"
"2022/12/22","20:30","-0.376","-","-0.306"
"2022/12/22","20:36","-0.348","-","-0.271"
"2022/12/22","20:42","-0.319","-","-0.235"
"2022/12/22","20:48","-0.29","-","-0.215"
"2022/12/22","20:54","-0.26","-","-0.189"
"2022/12/22","21:00","-0.229","-","-0.146"
"2022/12/22","21:06","-0.197","-","-0.1"
"2022/12/22","21:12","-0.165","-","-0.063"
"2022/12/22","21:18","-0.133","-","-0.026"
"2022/12/22","21:24","-0.099","-","0.013"
"2022/12/22","21:30","-0.066","-","0.052"
"2022/12/22","21:36","-0.032","-","0.084"
"2022/12/22","21:42","0.002","-","0.125"
"2022/12/22","21:48","0.035","-","0.174"
"2022/12/22","21:54","0.069","-","0.211"
"2022/12/22","22:00","0.103","-","0.251"
"2022/12/22","22:06","0.136","-","0.299"
"2022/12/22","22:12","0.168","-","0.334"
"2022/12/22","22:18","0.2","-","0.363"
"2022/12/22","22:24","0.23","-","0.399"
"2022/12/22","22:30","0.26","-","0.443"
"2022/12/22","22:36","0.289","-","0.478"
"2022/12/22","22:42","0.316","-","0.517"
"2022/12/22","22:48","0.341","-","0.554"
"2022/12/22","22:54","0.365","-","0.589"
"2022/12/22","23:00","0.387","-","0.63"
"2022/12/22","23:06","0.408","-","0.653"
"2022/12/22","23:12","0.426","-","0.692"
"2022/12/22","23:18","0.442","-","0.708"
"2022/12/22","23:24","0.455","-","0.711"
"2022/12/22","23:30","0.467","-","0.714"
"2022/12/22","23:36","0.476","-","0.724"
"2022/12/22","23:42","0.482","-","0.737"
"2022/12/22","23:48","0.486","-","0.748"
"2022/12/22","23:54","0.488","-","0.767"
"2022/12/23","00:00","0.487","-","0.774"
"2022/12/23","00:06","0.483","-","0.776"
"2022/12/23","00:12","0.477","-","0.781"
"2022/12/23","00:18","0.468","-","0.785"
"2022/12/23","00:24","0.457","-","0.771"
"2022/12/23","00:30","0.443","-","0.764"
"2022/12/23","00:36","0.427","-","0.758"
"2022/12/23","00:42","0.409","-","0.741"
"2022/12/23","00:48","0.388","-","0.731"
"2022/12/23","00:54","0.366","-","0.707"
"2022/12/23","01:00","0.341","-","0.68"
"2022/12/23","01:06","0.314","-","0.645"
"2022/12/23","01:12","0.286","-","0.629"
"2022/12/23","01:18","0.256","-","0.619"
"2022/12/23","01:24","0.224","-","0.599"
"2022/12/23","01:30","0.191","-","0.56"
"2022/12/23","01:36","0.157","-","0.526"
"2022/12/23","01:42","0.121","-","0.506"
"2022/12/23","01:48","0.084","-","0.479"
"2022/12/23","01:54","0.047","-","0.443"
"2022/12/23","02:00","0.008","-","0.404"
"2022/12/23","02:06","-0.031","-","0.373"
"2022/12/23","02:12","-0.071","-","0.344"
"2022/12/23","02:18","-0.112","-","0.307"
"2022/12/23","02:24","-0.153","-","0.285"
"2022/12/23","02:30","-0.194","-","0.253"
"2022/12/23","02:36","-0.235","-","0.215"
"2022/12/23","02:42","-0.276","-","0.185"
"2022/12/23","02:48","-0.316","-","0.148"
"2022/12/23","02:54","-0.357","-","0.125"
"2022/12/23","03:00","-0.396","-","0.091"
"2022/12/23","03:06","-0.436","-","0.061"
"2022/12/23","03:12","-0.474","-","0.037"
"2022/12/23","03:18","-0.511","-","-0.007"
"2022/12/23","03:24","-0.547","-","-0.048"
"2022/12/23","03:30","-0.582","-","-0.084"
"2022/12/23","03:36","-0.616","-","-0.105"
"2022/12/23","03:42","-0.648","-","-0.134"
"2022/12/23","03:48","-0.678","-","-0.172"
"2022/12/23","03:54","-0.707","-","-0.199"
"2022/12/23","04:00","-0.733","-","-0.216"
"2022/12/23","04:06","-0.758","-","-0.22"
"2022/12/23","04:12","-0.781","-","-0.248"
"2022/12/23","04:18","-0.801","-","-0.273"
"2022/12/23","04:24","-0.82","-","-0.302"
"2022/12/23","04:30","-0.836","-","-0.322"
"2022/12/23","04:36","-0.85","-","-0.324"
"2022/12/23","04:42","-0.862","-","-0.338"
"2022/12/23","04:48","-0.872","-","-0.354"
"2022/12/23","04:54","-0.88","-","-0.369"
"2022/12/23","05:00","-0.885","-","-0.378"
"2022/12/23","05:06","-0.889","-","-0.385"
"2022/12/23","05:12","-0.89","-","-0.367"
"2022/12/23","05:18","-0.89","-","-0.351"
"2022/12/23","05:24","-0.888","-","-0.348"
"2022/12/23","05:30","-0.884","-","-0.338"
"2022/12/23","05:36","-0.879","-","-0.334"
"2022/12/23","05:42","-0.872","-","-0.297"
"2022/12/23","05:48","-0.863","-","-0.276"
"2022/12/23","05:54","-0.853","-","-0.256"
"2022/12/23","06:00","-0.842","-","-0.249"
"2022/12/23","06:06","-0.83","-","-0.238"
"2022/12/23","06:12","-0.817","-","-0.223"
"2022/12/23","06:18","-0.802","-","-0.198"
"2022/12/23","06:24","-0.787","-","-0.175"
"2022/12/23","06:30","-0.771","-","-0.144"
"2022/12/23","06:36","-0.754","-","-0.132"
"2022/12/23","06:42","-0.737","-","-0.134"
"2022/12/23","06:48","-0.719","-","-0.106"
"2022/12/23","06:54","-0.7","-","-0.072"
"2022/12/23","07:00","-0.68","-","-0.028"
"2022/12/23","07:06","-0.66","-","0.006"
"2022/12/23","07:12","-0.639","-","0.035"
"2022/12/23","07:18","-0.618","-","0.075"
"2022/12/23","07:24","-0.596","-","0.096"
"2022/12/23","07:30","-0.574","-","0.108"
"2022/12/23","07:36","-0.55","-","0.139"
"2022/12/23","07:42","-0.526","-","0.16"
"2022/12/23","07:48","-0.502","-","0.176"
"2022/12/23","07:54","-0.477","-","0.175"
"2022/12/23","08:00","-0.451","-","0.196"
"2022/12/23","08:06","-0.424","-","0.251"
"2022/12/23","08:12","-0.397","-","0.268"
"2022/12/23","08:18","-0.368","-","0.298"
"2022/12/23","08:24","-0.339","-","0.352"
"2022/12/23","08:30","-0.31","-","0.395"
"2022/12/23","08:36","-0.279","-","0.428"
"2022/12/23","08:42","-0.248","-","0.471"
"2022/12/23","08:48","-0.216","-","0.519"
"2022/12/23","08:54","-0.183","-","0.538"
"2022/12/23","09:00","-0.149","-","0.56"
"2022/12/23","09:06","-0.115","-","0.612"
"2022/12/23","09:12","-0.08","-","0.663"
"2022/12/23","09:18","-0.044","-","0.71"
"2022/12/23","09:24","-0.008","-","0.759"
"2022/12/23","09:30","0.029","-","0.785"
"2022/12/23","09:36","0.066","-","0.821"
"2022/12/23","09:42","0.103","-","0.837"
"2022/12/23","09:48","0.141","-","0.863"
"2022/12/23","09:54","0.179","-","0.909"
"2022/12/23","10:00","0.218","-","0.928"
"2022/12/23","10:06","0.256","-","0.951"
"2022/12/23","10:12","0.294","-","1.011"
"2022/12/23","10:18","0.332","-","1.057"
"2022/12/23","10:24","0.369","-","1.11"
"2022/12/23","10:30","0.406","-","1.144"
"2022/12/23","10:36","0.442","-","1.195"
"2022/12/23","10:42","0.477","-","1.245"
"2022/12/23","10:48","0.511","-","1.285"
"2022/12/23","10:54","0.544","-","1.325"
"2022/12/23","11:00","0.576","-","1.341"
"2022/12/23","11:06","0.606","-","1.39"
"2022/12/23","11:12","0.635","-","1.423"
"2022/12/23","11:18","0.662","-","1.43"
"2022/12/23","11:24","0.687","-","1.444"
"2022/12/23","11:30","0.71","-","1.447"
"2022/12/23","11:36","0.73","-","1.495"
"2022/12/23","11:42","0.749","-","1.527"
"2022/12/23","11:48","0.765","-","1.587"
"2022/12/23","11:54","0.779","-","1.561"
"2022/12/23","12:00","0.79","-","1.622"
"2022/12/23","12:06","0.798","-","1.618"
"2022/12/23","12:12","0.804","-","1.636"
"2022/12/23","12:18","0.807","-","1.652"
"2022/12/23","12:24","0.808","-","1.68"
"2022/12/23","12:30","0.805","-","1.672"
"2022/12/23","12:36","0.8","-","1.674"
"2022/12/23","12:42","0.793","-","1.669"
"2022/12/23","12:48","0.782","-","1.706"
"2022/12/23","12:54","0.77","-","1.677"
"2022/12/23","13:00","0.754","-","1.675"
"2022/12/23","13:06","0.736","-","1.653"
"2022/12/23","13:12","0.716","-","1.654"
"2022/12/23","13:18","0.694","-","1.614"
"2022/12/23","13:24","0.669","-","1.597"
"2022/12/23","13:30","0.642","-","1.567"
"2022/12/23","13:36","0.613","-","1.522"
"2022/12/23","13:42","0.582","-","1.505"
"2022/12/23","13:48","0.549","-","1.446"
"2022/12/23","13:54","0.515","-","1.425"
"2022/12/23","14:00","0.479","-","1.341"
"2022/12/23","14:06","0.442","-","1.293"
"2022/12/23","14:12","0.403","-","1.229"
"2022/12/23","14:18","0.363","-","1.171"
"2022/12/23","14:24","0.322","-","1.13"
"2022/12/23","14:30","0.28","-","1.056"
"2022/12/23","14:36","0.237","-","1.009"
"2022/12/23","14:42","0.193","-","0.959"
"2022/12/23","14:48","0.149","-","0.888"
"2022/12/23","14:54","0.104","-","0.821"
"2022/12/23","15:00","0.059","-","0.758"
"2022/12/23","15:06","0.014","-","0.706"
"2022/12/23","15:12","-0.032","-","0.672"
"2022/12/23","15:18","-0.077","-","0.628"
"2022/12/23","15:24","-0.122","-","0.572"
"2022/12/23","15:30","-0.166","-","0.523"
"2022/12/23","15:36","-0.21","-","0.469"
"2022/12/23","15:42","-0.254","-","0.413"
"2022/12/23","15:48","-0.296","-","0.371"
"2022/12/23","15:54","-0.337","-","0.327"
"2022/12/23","16:00","-0.377","-","0.287"
"2022/12/23","16:06","-0.416","-","0.251"
"2022/12/23","16:12","-0.454","-","0.212"
"2022/12/23","16:18","-0.49","-","0.165"
"2022/12/23","16:24","-0.524","-","0.129"
"2022/12/23","16:30","-0.556","-","0.09"
"2022/12/23","16:36","-0.587","-","0.05"
"2022/12/23","16:42","-0.616","-","0.028"
"2022/12/23","16:48","-0.643","-","0.023"
"2022/12/23","16:54","-0.668","-","0.03"
"2022/12/23","17:00","-0.691","-","0.022"
"2022/12/23","17:06","-0.712","-","-0.002"
"2022/12/23","17:12","-0.731","-","-0.021"
"2022/12/23","17:18","-0.748","-","-0.017"
"2022/12/23","17:24","-0.763","-","-0.026"
"2022/12/23","17:30","-0.776","-","-0.033"
"2022/12/23","17:36","-0.788","-","-0.037"
"2022/12/23","17:42","-0.797","-","-0.043"
"2022/12/23","17:48","-0.805","-","-0.043"
"2022/12/23","17:54","-0.812","-","-0.037"
"2022/12/23","18:00","-0.816","-","-0.052"
"2022/12/23","18:06","-0.82","-","-0.032"
"2022/12/23","18:12","-0.822","-","-0.008"
"2022/12/23","18:18","-0.822","-","-0.004"
"2022/12/23","18:24","-0.822","-","0.003"
"2022/12/23","18:30","-0.82","-","0.011"
"2022/12/23","18:36","-0.817","-","0.006"
"2022/12/23","18:42","-0.813","-","-0.004"
"2022/12/23","18:48","-0.809","-","0.008"
"2022/12/23","18:54","-0.803","-","-0.002"
"2022/12/23","19:00","-0.797","-","-0.031"
"2022/12/23","19:06","-0.789","-","-0.044"
"2022/12/23","19:12","-0.781","-","-0.043"
"2022/12/23","19:18","-0.773","-","-0.021"
"2022/12/23","19:24","-0.763","-","-0.026"
"2022/12/23","19:30","-0.753","-","-0.016"
"2022/12/23","19:36","-0.741","-","-0.025"
"2022/12/23","19:42","-0.729","-","-0.042"
"2022/12/23","19:48","-0.717","-","-0.051"
"2022/12/23","19:54","-0.703","-","-0.027"
"2022/12/23","20:00","-0.688","-","-0.007"
"2022/12/23","20:06","-0.673","-","-0.007"
"2022/12/23","20:12","-0.657","-","-0.018"
"2022/12/23","20:18","-0.639","-","-0.009"
"2022/12/23","20:24","-0.621","-","0.047"
"2022/12/23","20:30","-0.602","-","0.037"
"2022/12/23","20:36","-0.582","-","0.12"
"2022/12/23","20:42","-0.56","-","0.17"
"2022/12/23","20:48","-0.538","-","0.186"
"2022/12/23","20:54","-0.514","-","0.225"
"2022/12/23","21:00","-0.489","-","0.277"
"2022/12/23","21:06","-0.464","-","0.333"
"2022/12/23","21:12","-0.437","-","0.354"
"2022/12/23","21:18","-0.409","-","0.387"
"2022/12/23","21:24","-0.38","-","0.387"
"2022/12/23","21:30","-0.35","-","0.379"
"2022/12/23","21:36","-0.319","-","0.392"
"2022/12/23","21:42","-0.287","-","0.393"
"2022/12/23","21:48","-0.254","-","0.366"
"2022/12/23","21:54","-0.221","-","0.333"
"2022/12/23","22:00","-0.187","-","0.33"
"2022/12/23","22:06","-0.152","-","0.373"
"2022/12/23","22:12","-0.116","-","0.436"
"2022/12/23","22:18","-0.08","-","0.494"
"2022/12/23","22:24","-0.044","-","0.543"
"2022/12/23","22:30","-0.008","-","0.583"
"2022/12/23","22:36","0.029","-","0.627"
"2022/12/23","22:42","0.065","-","0.621"
"2022/12/23","22:48","0.101","-","0.674"
"2022/12/23","22:54","0.137","-","0.692"
"2022/12/23","23:00","0.172","-","0.666"
"2022/12/23","23:06","0.206","-","0.664"
"2022/12/23","23:12","0.24","-","0.659"
"2022/12/23","23:18","0.273","-","0.702"
"2022/12/23","23:24","0.304","-","0.698"
"2022/12/23","23:30","0.334","-","0.718"
"2022/12/23","23:36","0.362","-","0.787"
"2022/12/23","23:42","0.389","-","0.776"
"2022/12/23","23:48","0.414","-","0.821"
"2022/12/23","23:54","0.437","-","0.826"
"2022/12/24","00:00","0.457","-","0.822"
"2022/12/24","00:06","0.476","-","0.815"
"2022/12/24","00:12","0.492","-","0.847"
"2022/12/24","00:18","0.506","-","0.85"
"2022/12/24","00:24","0.517","-","0.87"
"2022/12/24","00:30","0.525","-","0.85"
"2022/12/24","00:36","0.531","-","0.882"
"2022/12/24","00:42","0.534","-","0.9"
"2022/12/24","00:48","0.535","-","0.883"
"2022/12/24","00:54","0.533","-","0.849"
"2022/12/24","01:00","0.528","-","0.883"
"2022/12/24","01:06","0.52","-","0.834"
"2022/12/24","01:12","0.51","-","0.857"
"2022/12/24","01:18","0.497","-","0.848"
"2022/12/24","01:24","0.481","-","0.844"
"2022/12/24","01:30","0.463","-","0.813"
"2022/12/24","01:36","0.443","-","0.77"
"2022/12/24","01:42","0.42","-","0.724"
"2022/12/24","01:48","0.396","-","0.719"
"2022/12/24","01:54","0.369","-","0.693"
"2022/12/24","02:00","0.34","-","0.673"
"2022/12/24","02:06","0.309","-","0.63"
"2022/12/24","02:12","0.276","-","0.542"
"2022/12/24","02:18","0.242","-","0.493"
"2022/12/24","02:24","0.206","-","0.471"
"2022/12/24","02:30","0.169","-","0.419"
"2022/12/24","02:36","0.131","-","0.359"
"2022/12/24","02:42","0.091","-","0.314"
"2022/12/24","02:48","0.051","-","0.278"
"2022/12/24","02:54","0.009","-","0.227"
"2022/12/24","03:00","-0.033","-","0.166"
"2022/12/24","03:06","-0.076","-","0.146"
"2022/12/24","03:12","-0.119","-","0.071"
"2022/12/24","03:18","-0.162","-","-0.013"
"2022/12/24","03:24","-0.205","-","-0.057"
"2022/12/24","03:30","-0.249","-","-0.105"
"2022/12/24","03:36","-0.292","-","-0.156"
"2022/12/24","03:42","-0.334","-","-0.225"
"2022/12/24","03:48","-0.377","-","-0.281"
"2022/12/24","03:54","-0.418","-","-0.317"
"2022/12/24","04:00","-0.459","-","-0.344"
"2022/12/24","04:06","-0.498","-","-0.378"
"2022/12/24","04:12","-0.537","-","-0.426"
"2022/12/24","04:18","-0.574","-","-0.477"
"2022/12/24","04:24","-0.609","-","-0.522"
"2022/12/24","04:30","-0.643","-","-0.549"
"2022/12/24","04:36","-0.676","-","-0.591"
"2022/12/24","04:42","-0.706","-","-0.645"
"2022/12/24","04:48","-0.735","-","-0.688"
"2022/12/24","04:54","-0.761","-","-0.708"
"2022/12/24","05:00","-0.786","-","-0.741"
"2022/12/24","05:06","-0.808","-","-0.789"
"2022/12/24","05:12","-0.828","-","-0.812"
"2022/12/24","05:18","-0.846","-","-0.833"
"2022/12/24","05:24","-0.862","-","-0.88"
"2022/12/24","05:30","-0.875","-","-0.918"
"2022/12/24","05:36","-0.886","-","-0.936"
"2022/12/24","05:42","-0.895","-","-0.95"
"2022/12/24","05:48","-0.902","-","-0.974"
"2022/12/24","05:54","-0.906","-","-0.975"
"2022/12/24","06:00","-0.909","-","-0.97"
"2022/12/24","06:06","-0.91","-","-0.972"
"2022/12/24","06:12","-0.909","-","-0.985"
"2022/12/24","06:18","-0.906","-","-0.991"
"2022/12/24","06:24","-0.901","-","-0.996"
"2022/12/24","06:30","-0.895","-","-1.004"
"2022/12/24","06:36","-0.888","-","-1.002"
"2022/12/24","06:42","-0.879","-","-0.992"
"2022/12/24","06:48","-0.869","-","-0.991"
"2022/12/24","06:54","-0.858","-","-0.973"
"2022/12/24","07:00","-0.845","-","-0.96"
"2022/12/24","07:06","-0.832","-","-0.946"
"2022/12/24","07:12","-0.818","-","-0.926"
"2022/12/24","07:18","-0.803","-","-0.904"
"2022/12/24","07:24","-0.787","-","-0.877"
"2022/12/24","07:30","-0.77","-","-0.848"
"2022/12/24","07:36","-0.753","-","-0.821"
"2022/12/24","07:42","-0.735","-","-0.811"
"2022/12/24","07:48","-0.716","-","-0.789"
"2022/12/24","07:54","-0.697","-","-0.762"
"2022/12/24","08:00","-0.677","-","-0.741"
"2022/12/24","08:06","-0.656","-","-0.715"
"2022/12/24","08:12","-0.635","-","-0.699"
"2022/12/24","08:18","-0.613","-","-0.688"
"2022/12/24","08:24","-0.59","-","-0.652"
"2022/12/24","08:30","-0.567","-","-0.632"
"2022/12/24","08:36","-0.543","-","-0.606"
"2022/12/24","08:42","-0.518","-","-0.58"
"2022/12/24","08:48","-0.492","-","-0.55"
"2022/12/24","08:54","-0.465","-","-0.511"
"2022/12/24","09:00","-0.438","-","-0.489"
"2022/12/24","09:06","-0.41","-","-0.463"
"2022/12/24","09:12","-0.381","-","-0.431"
"2022/12/24","09:18","-0.351","-","-0.388"
"2022/12/24","09:24","-0.32","-","-0.349"
"2022/12/24","09:30","-0.289","-","-0.314"
"2022/12/24","09:36","-0.256","-","-0.297"
"2022/12/24","09:42","-0.223","-","-0.263"
"2022/12/24","09:48","-0.189","-","-0.233"
"2022/12/24","09:54","-0.154","-","-0.204"
"2022/12/24","10:00","-0.118","-","-0.178"
"2022/12/24","10:06","-0.082","-","-0.153"
"2022/12/24","10:12","-0.045","-","-0.13"
"2022/12/24","10:18","-0.007","-","-0.106"
"2022/12/24","10:24","0.031","-","-0.076"
"2022/12/24","10:30","0.07","-","-0.046"
"2022/12/24","10:36","0.109","-","-0.025"
"2022/12/24","10:42","0.148","-","0.014"
"2022/12/24","10:48","0.188","-","0.056"
"2022/12/24","10:54","0.227","-","0.116"
"2022/12/24","11:00","0.267","-","0.162"
"2022/12/24","11:06","0.306","-","0.188"
"2022/12/24","11:12","0.345","-","0.224"
"2022/12/24","11:18","0.383","-","0.256"
"2022/12/24","11:24","0.421","-","0.305"
"2022/12/24","11:30","0.458","-","0.328"
"2022/12/24","11:36","0.494","-","0.36"
"2022/12/24","11:42","0.529","-","0.397"
"2022/12/24","11:48","0.563","-","0.427"
"2022/12/24","11:54","0.595","-","0.465"
"2022/12/24","12:00","0.626","-","0.51"
"2022/12/24","12:06","0.655","-","0.543"
"2022/12/24","12:12","0.682","-","0.561"
"2022/12/24","12:18","0.707","-","0.59"
"2022/12/24","12:24","0.729","-","0.62"
"2022/12/24","12:30","0.75","-","0.647"
"2022/12/24","12:36","0.768","-","0.667"
"2022/12/24","12:42","0.784","-","0.683"
"2022/12/24","12:48","0.797","-","0.7"
"2022/12/24","12:54","0.807","-","0.719"
"2022/12/24","13:00","0.815","-","0.733"
"2022/12/24","13:06","0.82","-","0.75"
"2022/12/24","13:12","0.823","-","0.767"
"2022/12/24","13:18","0.822","-","0.771"
"2022/12/24","13:24","0.819","-","0.769"
"2022/12/24","13:30","0.813","-","0.774"
"2022/12/24","13:36","0.804","-","0.779"
"2022/12/24","13:42","0.792","-","0.777"
"2022/12/24","13:48","0.778","-","0.764"
"2022/12/24","13:54","0.761","-","0.757"
"2022/12/24","14:00","0.742","-","0.743"
"2022/12/24","14:06","0.72","-","0.72"
"2022/12/24","14:12","0.696","-","0.716"
"2022/12/24","14:18","0.67","-","0.705"
"2022/12/24","14:24","0.641","-","0.685"
"2022/12/24","14:30","0.61","-","0.67"
"2022/12/24","14:36","0.578","-","0.636"
"2022/12/24","14:42","0.543","-","0.601"
"2022/12/24","14:48","0.507","-","0.576"
"2022/12/24","14:54","0.469","-","0.548"
"2022/12/24","15:00","0.43","-","0.522"
"2022/12/24","15:06","0.39","-","0.485"
"2022/12/24","15:12","0.348","-","0.435"
"2022/12/24","15:18","0.305","-","0.401"
"2022/12/24","15:24","0.261","-","0.367"
"2022/12/24","15:30","0.217","-","0.319"
"2022/12/24","15:36","0.172","-","0.281"
"2022/12/24","15:42","0.126","-","0.229"
"2022/12/24","15:48","0.08","-","0.174"
"2022/12/24","15:54","0.034","-","0.122"
"2022/12/24","16:00","-0.013","-","0.084"
"2022/12/24","16:06","-0.059","-","0.039"
"2022/12/24","16:12","-0.105","-","-0.013"
"2022/12/24","16:18","-0.15","-","-0.054"
"2022/12/24","16:24","-0.195","-","-0.106"
"2022/12/24","16:30","-0.239","-","-0.149"
"2022/12/24","16:36","-0.283","-","-0.189"
"2022/12/24","16:42","-0.325","-","-0.223"
"2022/12/24","16:48","-0.366","-","-0.275"
"2022/12/24","16:54","-0.406","-","-0.324"
"2022/12/24","17:00","-0.444","-","-0.371"
"2022/12/24","17:06","-0.481","-","-0.415"
"2022/12/24","17:12","-0.516","-","-0.444"
"2022/12/24","17:18","-0.55","-","-0.476"
"2022/12/24","17:24","-0.582","-","-0.518"
"2022/12/24","17:30","-0.611","-","-0.537"
"2022/12/24","17:36","-0.639","-","-0.569"
"2022/12/24","17:42","-0.665","-","-0.592"
"2022/12/24","17:48","-0.689","-","-0.624"
"2022/12/24","17:54","-0.711","-","-0.656"
"2022/12/24","18:00","-0.731","-","-0.681"
"2022/12/24","18:06","-0.748","-","-0.703"
"2022/12/24","18:12","-0.764","-","-0.724"
"2022/12/24","18:18","-0.778","-","-0.736"
"2022/12/24","18:24","-0.79","-","-0.751"
"2022/12/24","18:30","-0.801","-","-0.777"
"2022/12/24","18:36","-0.81","-","-0.791"
"2022/12/24","18:42","-0.817","-","-0.804"
"2022/12/24","18:48","-0.822","-","-0.816"
"2022/12/24","18:54","-0.826","-","-0.82"
"2022/12/24","19:00","-0.829","-","-0.821"
"2022/12/24","19:06","-0.83","-","-0.826"
"2022/12/24","19:12","-0.83","-","-0.834"
"2022/12/24","19:18","-0.829","-","-0.847"
"2022/12/24","19:24","-0.827","-","-0.846"
"2022/12/24","19:30","-0.824","-","-0.856"
