"Date","Time (GMT)","Predicted (m)","Preliminary (m)","Verified (m)"
"2021/08/22","10:12","-0.241","-","0.048"
"2021/08/22","10:18","-0.217","-","0.087"
"2021/08/22","10:24","-0.193","-","0.104"
"2021/08/22","10:30","-0.169","-","0.142"
"2021/08/22","10:36","-0.146","-","0.168"
"2021/08/22","10:42","-0.122","-","0.201"
"2021/08/22","10:48","-0.099","-","0.241"
"2021/08/22","10:54","-0.075","-","0.272"
"2021/08/22","11:00","-0.053","-","0.302"
"2021/08/22","11:06","-0.03","-","0.329"
"2021/08/22","11:12","-0.008","-","0.352"
"2021/08/22","11:18","0.014","-","0.384"
"2021/08/22","11:24","0.035","-","0.405"
"2021/08/22","11:30","0.055","-","0.427"
"2021/08/22","11:36","0.076","-","0.444"
"2021/08/22","11:42","0.095","-","0.467"
"2021/08/22","11:48","0.114","-","0.502"
"2021/08/22","11:54","0.133","-","0.527"
"2021/08/22","12:00","0.15","-","0.549"
"2021/08/22","12:06","0.168","-","0.562"
"2021/08/22","12:12","0.184","-","0.574"
"2021/08/22","12:18","0.2","-","0.618"
"2021/08/22","12:24","0.215","-","0.642"
"2021/08/22","12:30","0.229","-","0.659"
"2021/08/22","12:36","0.242","-","0.685"
"2021/08/22","12:42","0.255","-","0.702"
"2021/08/22","12:48","0.266","-","0.717"
"2021/08/22","12:54","0.277","-","0.726"
"2021/08/22","13:00","0.286","-","0.74"
"2021/08/22","13:06","0.295","-","0.757"
"2021/08/22","13:12","0.302","-","0.749"
"2021/08/22","13:18","0.309","-","0.748"
"2021/08/22","13:24","0.314","-","0.759"
"2021/08/22","13:30","0.318","-","0.774"
"2021/08/22","13:36","0.322","-","0.78"
"2021/08/22","13:42","0.323","-","0.799"
"2021/08/22","13:48","0.324","-","0.811"
"2021/08/22","13:54","0.324","-","0.815"
"2021/08/22","14:00","0.322","-","0.816"
"2021/08/22","14:06","0.32","-","0.807"
"2021/08/22","14:12","0.316","-","0.801"
"2021/08/22","14:18","0.312","-","0.799"
"2021/08/22","14:24","0.306","-","0.796"
"2021/08/22","14:30","0.299","-","0.804"
"2021/08/22","14:36","0.292","-","0.783"
"2021/08/22","14:42","0.284","-","0.771"
"2021/08/22","14:48","0.275","-","0.76"
"2021/08/22","14:54","0.265","-","0.75"
"2021/08/22","15:00","0.255","-","0.735"
"2021/08/22","15:06","0.244","-","0.72"
"2021/08/22","15:12","0.232","-","0.692"
"2021/08/22","15:18","0.221","-","0.684"
"2021/08/22","15:24","0.208","-","0.677"
"2021/08/22","15:30","0.196","-","0.696"
"2021/08/22","15:36","0.183","-","0.701"
"2021/08/22","15:42","0.17","-","0.7"
"2021/08/22","15:48","0.157","-","0.695"
"2021/08/22","15:54","0.144","-","0.693"
"2021/08/22","16:00","0.13","-","0.671"
"2021/08/22","16:06","0.116","-","0.646"
"2021/08/22","16:12","0.102","-","0.624"
"2021/08/22","16:18","0.088","-","0.622"
"2021/08/22","16:24","0.074","-","0.591"
"2021/08/22","16:30","0.06","-","0.58"
"2021/08/22","16:36","0.045","-","0.583"
"2021/08/22","16:42","0.031","-","0.609"
"2021/08/22","16:48","0.016","-","0.626"
"2021/08/22","16:54","0","-","0.615"
"2021/08/22","17:00","-0.015","-","0.62"
"2021/08/22","17:06","-0.031","-","0.603"
"2021/08/22","17:12","-0.047","-","0.597"
"2021/08/22","17:18","-0.063","-","0.583"
"2021/08/22","17:24","-0.08","-","0.569"
"2021/08/22","17:30","-0.097","-","0.549"
"2021/08/22","17:36","-0.115","-","0.534"
"2021/08/22","17:42","-0.133","-","0.511"
"2021/08/22","17:48","-0.151","-","0.49"
"2021/08/22","17:54","-0.169","-","0.466"
"2021/08/22","18:00","-0.188","-","0.432"
"2021/08/22","18:06","-0.207","-","0.418"
"2021/08/22","18:12","-0.225","-","0.393"
"2021/08/22","18:18","-0.245","-","0.376"
"2021/08/22","18:24","-0.264","-","0.373"
"2021/08/22","18:30","-0.282","-","0.354"
"2021/08/22","18:36","-0.301","-","0.328"
"2021/08/22","18:42","-0.32","-","0.302"
"2021/08/22","18:48","-0.338","-","0.265"
"2021/08/22","18:54","-0.356","-","0.236"
"2021/08/22","19:00","-0.373","-","0.198"
"2021/08/22","19:06","-0.389","-","0.171"
"2021/08/22","19:12","-0.405","-","0.161"
"2021/08/22","19:18","-0.42","-","0.142"
"2021/08/22","19:24","-0.434","-","0.113"
"2021/08/22","19:30","-0.446","-","0.093"
"2021/08/22","19:36","-0.458","-","0.072"
"2021/08/22","19:42","-0.468","-","0.054"
"2021/08/22","19:48","-0.477","-","0.029"
"2021/08/22","19:54","-0.485","-","0.008"
"2021/08/22","20:00","-0.491","-","-0.012"
"2021/08/22","20:06","-0.496","-","-0.035"
"2021/08/22","20:12","-0.498","-","-0.058"
"2021/08/22","20:18","-0.5","-","-0.076"
"2021/08/22","20:24","-0.499","-","-0.085"
"2021/08/22","20:30","-0.497","-","-0.097"
"2021/08/22","20:36","-0.493","-","-0.107"
"2021/08/22","20:42","-0.488","-","-0.111"
"2021/08/22","20:48","-0.48","-","-0.105"
"2021/08/22","20:54","-0.472","-","-0.102"
"2021/08/22","21:00","-0.461","-","-0.108"
"2021/08/22","21:06","-0.449","-","-0.105"
"2021/08/22","21:12","-0.435","-","-0.102"
"2021/08/22","21:18","-0.42","-","-0.106"
"2021/08/22","21:24","-0.404","-","-0.102"
"2021/08/22","21:30","-0.386","-","-0.097"
"2021/08/22","21:36","-0.367","-","-0.098"
"2021/08/22","21:42","-0.348","-","-0.101"
"2021/08/22","21:48","-0.327","-","-0.099"
"2021/08/22","21:54","-0.305","-","-0.098"
"2021/08/22","22:00","-0.282","-","-0.084"
"2021/08/22","22:06","-0.259","-","-0.076"
"2021/08/22","22:12","-0.235","-","-0.051"
"2021/08/22","22:18","-0.211","-","-0.026"
"2021/08/22","22:24","-0.186","-","-0.002"
"2021/08/22","22:30","-0.161","-","0.023"
"2021/08/22","22:36","-0.136","-","0.043"
"2021/08/22","22:42","-0.111","-","0.07"
"2021/08/22","22:48","-0.086","-","0.091"
"2021/08/22","22:54","-0.06","-","0.108"
"2021/08/22","23:00","-0.035","-","0.128"
"2021/08/22","23:06","-0.011","-","0.154"
"2021/08/22","23:12","0.014","-","0.18"
"2021/08/22","23:18","0.038","-","0.202"
"2021/08/22","23:24","0.062","-","0.223"
"2021/08/22","23:30","0.085","-","0.242"
"2021/08/22","23:36","0.108","-","0.258"
"2021/08/22","23:42","0.131","-","0.282"
"2021/08/22","23:48","0.153","-","0.304"
"2021/08/22","23:54","0.174","-","0.331"
"2021/08/23","00:00","0.195","-","0.358"
"2021/08/23","00:06","0.215","-","0.378"
"2021/08/23","00:12","0.235","-","0.406"
"2021/08/23","00:18","0.254","-","0.421"
"2021/08/23","00:24","0.273","-","0.439"
"2021/08/23","00:30","0.29","-","0.457"
"2021/08/23","00:36","0.307","-","0.472"
"2021/08/23","00:42","0.323","-","0.483"
"2021/08/23","00:48","0.339","-","0.491"
"2021/08/23","00:54","0.353","-","0.504"
"2021/08/23","01:00","0.367","-","0.522"
"2021/08/23","01:06","0.38","-","0.535"
"2021/08/23","01:12","0.391","-","0.531"
"2021/08/23","01:18","0.402","-","0.537"
"2021/08/23","01:24","0.412","-","0.54"
"2021/08/23","01:30","0.421","-","0.554"
"2021/08/23","01:36","0.428","-","0.567"
"2021/08/23","01:42","0.434","-","0.577"
"2021/08/23","01:48","0.439","-","0.587"
"2021/08/23","01:54","0.443","-","0.592"
"2021/08/23","02:00","0.446","-","0.594"
"2021/08/23","02:06","0.448","-","0.591"
"2021/08/23","02:12","0.448","-","0.595"
"2021/08/23","02:18","0.447","-","0.595"
"2021/08/23","02:24","0.444","-","0.59"
"2021/08/23","02:30","0.441","-","0.586"
"2021/08/23","02:36","0.436","-","0.581"
"2021/08/23","02:42","0.431","-","0.586"
"2021/08/23","02:48","0.424","-","0.575"
"2021/08/23","02:54","0.416","-","0.554"
"2021/08/23","03:00","0.407","-","0.549"
"2021/08/23","03:06","0.397","-","0.543"
"2021/08/23","03:12","0.386","-","0.538"
"2021/08/23","03:18","0.375","-","0.533"
"2021/08/23","03:24","0.363","-","0.53"
"2021/08/23","03:30","0.35","-","0.526"
"2021/08/23","03:36","0.336","-","0.51"
"2021/08/23","03:42","0.322","-","0.485"
"2021/08/23","03:48","0.308","-","0.476"
"2021/08/23","03:54","0.293","-","0.469"
"2021/08/23","04:00","0.278","-","0.456"
"2021/08/23","04:06","0.262","-","0.444"
"2021/08/23","04:12","0.246","-","0.435"
"2021/08/23","04:18","0.23","-","0.426"
"2021/08/23","04:24","0.214","-","0.409"
"2021/08/23","04:30","0.197","-","0.39"
"2021/08/23","04:36","0.18","-","0.376"
"2021/08/23","04:42","0.163","-","0.368"
"2021/08/23","04:48","0.146","-","0.359"
"2021/08/23","04:54","0.129","-","0.352"
"2021/08/23","05:00","0.111","-","0.34"
"2021/08/23","05:06","0.093","-","0.344"
"2021/08/23","05:12","0.075","-","0.337"
"2021/08/23","05:18","0.057","-","0.32"
"2021/08/23","05:24","0.038","-","0.308"
"2021/08/23","05:30","0.019","-","0.296"
"2021/08/23","05:36","0","-","0.283"
"2021/08/23","05:42","-0.02","-","0.282"
"2021/08/23","05:48","-0.04","-","0.27"
"2021/08/23","05:54","-0.061","-","0.263"
"2021/08/23","06:00","-0.081","-","0.257"
"2021/08/23","06:06","-0.103","-","0.24"
"2021/08/23","06:12","-0.124","-","0.228"
"2021/08/23","06:18","-0.146","-","0.199"
"2021/08/23","06:24","-0.168","-","0.19"
"2021/08/23","06:30","-0.19","-","0.192"
"2021/08/23","06:36","-0.212","-","0.178"
"2021/08/23","06:42","-0.234","-","0.171"
"2021/08/23","06:48","-0.256","-","0.152"
"2021/08/23","06:54","-0.279","-","0.145"
"2021/08/23","07:00","-0.3","-","0.124"
"2021/08/23","07:06","-0.322","-","0.092"
"2021/08/23","07:12","-0.343","-","0.062"
"2021/08/23","07:18","-0.364","-","0.037"
"2021/08/23","07:24","-0.384","-","0.011"
"2021/08/23","07:30","-0.403","-","-0.015"
"2021/08/23","07:36","-0.422","-","-0.036"
"2021/08/23","07:42","-0.439","-","-0.057"
"2021/08/23","07:48","-0.456","-","-0.073"
"2021/08/23","07:54","-0.471","-","-0.091"
"2021/08/23","08:00","-0.485","-","-0.113"
"2021/08/23","08:06","-0.498","-","-0.132"
"2021/08/23","08:12","-0.509","-","-0.138"
"2021/08/23","08:18","-0.519","-","-0.153"
"2021/08/23","08:24","-0.528","-","-0.159"
"2021/08/23","08:30","-0.534","-","-0.169"
"2021/08/23","08:36","-0.539","-","-0.183"
"2021/08/23","08:42","-0.542","-","-0.188"
"2021/08/23","08:48","-0.544","-","-0.193"
"2021/08/23","08:54","-0.544","-","-0.203"
"2021/08/23","09:00","-0.542","-","-0.2"
"2021/08/23","09:06","-0.538","-","-0.199"
"2021/08/23","09:12","-0.532","-","-0.2"
"2021/08/23","09:18","-0.525","-","-0.199"
"2021/08/23","09:24","-0.516","-","-0.201"
"2021/08/23","09:30","-0.506","-","-0.193"
"2021/08/23","09:36","-0.494","-","-0.186"
"2021/08/23","09:42","-0.481","-","-0.179"
"2021/08/23","09:48","-0.466","-","-0.165"
"2021/08/23","09:54","-0.45","-","-0.152"
"2021/08/23","10:00","-0.432","-","-0.136"
"2021/08/23","10:06","-0.414","-","-0.115"
"2021/08/23","10:12","-0.394","-","-0.104"
"2021/08/23","10:18","-0.374","-","-0.086"
"2021/08/23","10:24","-0.353","-","-0.065"
"2021/08/23","10:30","-0.331","-","-0.039"
"2021/08/23","10:36","-0.308","-","-0.019"
"2021/08/23","10:42","-0.285","-","-0.006"
"2021/08/23","10:48","-0.262","-","0.016"
"2021/08/23","10:54","-0.238","-","0.035"
"2021/08/23","11:00","-0.215","-","0.057"
"2021/08/23","11:06","-0.191","-","0.084"
"2021/08/23","11:12","-0.167","-","0.104"
"2021/08/23","11:18","-0.143","-","0.129"
"2021/08/23","11:24","-0.119","-","0.157"
"2021/08/23","11:30","-0.095","-","0.188"
"2021/08/23","11:36","-0.072","-","0.217"
"2021/08/23","11:42","-0.049","-","0.245"
"2021/08/23","11:48","-0.026","-","0.264"
"2021/08/23","11:54","-0.004","-","0.286"
"2021/08/23","12:00","0.018","-","0.302"
"2021/08/23","12:06","0.04","-","0.327"
"2021/08/23","12:12","0.061","-","0.347"
"2021/08/23","12:18","0.082","-","0.363"
"2021/08/23","12:24","0.102","-","0.378"
"2021/08/23","12:30","0.121","-","0.399"
"2021/08/23","12:36","0.14","-","0.422"
"2021/08/23","12:42","0.158","-","0.441"
"2021/08/23","12:48","0.176","-","0.455"
"2021/08/23","12:54","0.193","-","0.471"
"2021/08/23","13:00","0.21","-","0.484"
"2021/08/23","13:06","0.226","-","0.495"
"2021/08/23","13:12","0.241","-","0.514"
"2021/08/23","13:18","0.255","-","0.522"
"2021/08/23","13:24","0.268","-","0.535"
"2021/08/23","13:30","0.281","-","0.547"
"2021/08/23","13:36","0.292","-","0.558"
"2021/08/23","13:42","0.303","-","0.565"
"2021/08/23","13:48","0.313","-","0.582"
"2021/08/23","13:54","0.321","-","0.587"
"2021/08/23","14:00","0.329","-","0.597"
"2021/08/23","14:06","0.335","-","0.602"
"2021/08/23","14:12","0.341","-","0.619"
"2021/08/23","14:18","0.345","-","0.626"
"2021/08/23","14:24","0.348","-","0.626"
"2021/08/23","14:30","0.35","-","0.627"
"2021/08/23","14:36","0.35","-","0.632"
"2021/08/23","14:42","0.35","-","0.634"
"2021/08/23","14:48","0.348","-","0.632"
"2021/08/23","14:54","0.345","-","0.625"
"2021/08/23","15:00","0.342","-","0.632"
"2021/08/23","15:06","0.337","-","0.634"
"2021/08/23","15:12","0.331","-","0.629"
"2021/08/23","15:18","0.324","-","0.619"
"2021/08/23","15:24","0.316","-","0.608"
"2021/08/23","15:30","0.307","-","0.6"
"2021/08/23","15:36","0.297","-","0.587"
"2021/08/23","15:42","0.287","-","0.573"
"2021/08/23","15:48","0.276","-","0.559"
"2021/08/23","15:54","0.265","-","0.547"
"2021/08/23","16:00","0.253","-","0.535"
"2021/08/23","16:06","0.241","-","0.511"
"2021/08/23","16:12","0.228","-","0.498"
"2021/08/23","16:18","0.215","-","0.481"
"2021/08/23","16:24","0.201","-","0.467"
"2021/08/23","16:30","0.188","-","0.451"
"2021/08/23","16:36","0.174","-","0.44"
"2021/08/23","16:42","0.16","-","0.435"
"2021/08/23","16:48","0.146","-","0.421"
"2021/08/23","16:54","0.131","-","0.401"
"2021/08/23","17:00","0.117","-","0.386"
"2021/08/23","17:06","0.102","-","0.373"
"2021/08/23","17:12","0.088","-","0.351"
"2021/08/23","17:18","0.073","-","0.332"
"2021/08/23","17:24","0.058","-","0.304"
"2021/08/23","17:30","0.043","-","0.281"
"2021/08/23","17:36","0.027","-","0.27"
"2021/08/23","17:42","0.012","-","0.253"
"2021/08/23","17:48","-0.004","-","0.245"
"2021/08/23","17:54","-0.02","-","0.226"
"2021/08/23","18:00","-0.037","-","0.201"
"2021/08/23","18:06","-0.054","-","0.184"
"2021/08/23","18:12","-0.071","-","0.163"
"2021/08/23","18:18","-0.088","-","0.144"
"2021/08/23","18:24","-0.106","-","0.127"
"2021/08/23","18:30","-0.124","-","0.117"
"2021/08/23","18:36","-0.142","-","0.102"
"2021/08/23","18:42","-0.161","-","0.085"
"2021/08/23","18:48","-0.18","-","0.07"
"2021/08/23","18:54","-0.199","-","0.049"
"2021/08/23","19:00","-0.218","-","0.03"
"2021/08/23","19:06","-0.237","-","0.008"
"2021/08/23","19:12","-0.256","-","-0.008"
"2021/08/23","19:18","-0.275","-","-0.026"
"2021/08/23","19:24","-0.294","-","-0.046"
"2021/08/23","19:30","-0.312","-","-0.065"
"2021/08/23","19:36","-0.331","-","-0.085"
"2021/08/23","19:42","-0.348","-","-0.103"
"2021/08/23","19:48","-0.365","-","-0.118"
"2021/08/23","19:54","-0.382","-","-0.139"
"2021/08/23","20:00","-0.397","-","-0.154"
"2021/08/23","20:06","-0.412","-","-0.175"
"2021/08/23","20:12","-0.426","-","-0.187"
"2021/08/23","20:18","-0.438","-","-0.198"
"2021/08/23","20:24","-0.45","-","-0.204"
"2021/08/23","20:30","-0.46","-","-0.213"
"2021/08/23","20:36","-0.469","-","-0.222"
"2021/08/23","20:42","-0.476","-","-0.222"
"2021/08/23","20:48","-0.482","-","-0.224"
"2021/08/23","20:54","-0.486","-","-0.233"
"2021/08/23","21:00","-0.489","-","-0.237"
"2021/08/23","21:06","-0.49","-","-0.24"
"2021/08/23","21:12","-0.489","-","-0.247"
"2021/08/23","21:18","-0.487","-","-0.247"
"2021/08/23","21:24","-0.483","-","-0.244"
"2021/08/23","21:30","-0.478","-","-0.245"
"2021/08/23","21:36","-0.471","-","-0.241"
"2021/08/23","21:42","-0.462","-","-0.245"
"2021/08/23","21:48","-0.452","-","-0.246"
"2021/08/23","21:54","-0.44","-","-0.231"
"2021/08/23","22:00","-0.427","-","-0.221"
"2021/08/23","22:06","-0.412","-","-0.201"
"2021/08/23","22:12","-0.397","-","-0.18"
"2021/08/23","22:18","-0.379","-","-0.157"
"2021/08/23","22:24","-0.361","-","-0.129"
"2021/08/23","22:30","-0.342","-","-0.105"
"2021/08/23","22:36","-0.322","-","-0.082"
"2021/08/23","22:42","-0.301","-","-0.059"
"2021/08/23","22:48","-0.279","-","-0.042"
"2021/08/23","22:54","-0.257","-","-0.023"
"2021/08/23","23:00","-0.234","-","-0.01"
"2021/08/23","23:06","-0.211","-","0.014"
"2021/08/23","23:12","-0.188","-","0.039"
"2021/08/23","23:18","-0.164","-","0.062"
"2021/08/23","23:24","-0.14","-","0.086"
"2021/08/23","23:30","-0.116","-","0.109"
"2021/08/23","23:36","-0.092","-","0.139"
"2021/08/23","23:42","-0.068","-","0.172"
"2021/08/23","23:48","-0.044","-","0.197"
"2021/08/23","23:54","-0.021","-","0.229"
"2021/08/24","00:00","0.002","-","0.263"
"2021/08/24","00:06","0.025","-","0.292"
"2021/08/24","00:12","0.048","-","0.322"
"2021/08/24","00:18","0.07","-","0.344"
"2021/08/24","00:24","0.092","-","0.366"
"2021/08/24","00:30","0.113","-","0.384"
"2021/08/24","00:36","0.134","-","0.398"
"2021/08/24","00:42","0.154","-","0.418"
"2021/08/24","00:48","0.174","-","0.437"
"2021/08/24","00:54","0.193","-","0.454"
"2021/08/24","01:00","0.212","-","0.475"
"2021/08/24","01:06","0.23","-","0.489"
"2021/08/24","01:12","0.248","-","0.507"
"2021/08/24","01:18","0.264","-","0.529"
"2021/08/24","01:24","0.28","-","0.553"
"2021/08/24","01:30","0.296","-","0.569"
"2021/08/24","01:36","0.31","-","0.586"
"2021/08/24","01:42","0.324","-","0.6"
"2021/08/24","01:48","0.337","-","0.621"
"2021/08/24","01:54","0.349","-","0.64"
"2021/08/24","02:00","0.36","-","0.649"
"2021/08/24","02:06","0.37","-","0.669"
"2021/08/24","02:12","0.379","-","0.681"
"2021/08/24","02:18","0.387","-","0.698"
"2021/08/24","02:24","0.393","-","0.702"
"2021/08/24","02:30","0.399","-","0.715"
"2021/08/24","02:36","0.404","-","0.728"
"2021/08/24","02:42","0.407","-","0.733"
"2021/08/24","02:48","0.409","-","0.736"
"2021/08/24","02:54","0.41","-","0.738"
"2021/08/24","03:00","0.409","-","0.74"
"2021/08/24","03:06","0.408","-","0.743"
"2021/08/24","03:12","0.405","-","0.743"
"2021/08/24","03:18","0.401","-","0.743"
"2021/08/24","03:24","0.396","-","0.742"
"2021/08/24","03:30","0.39","-","0.738"
"2021/08/24","03:36","0.382","-","0.735"
"2021/08/24","03:42","0.374","-","0.732"
"2021/08/24","03:48","0.365","-","0.723"
"2021/08/24","03:54","0.354","-","0.712"
"2021/08/24","04:00","0.343","-","0.697"
"2021/08/24","04:06","0.331","-","0.685"
"2021/08/24","04:12","0.319","-","0.664"
"2021/08/24","04:18","0.306","-","0.638"
"2021/08/24","04:24","0.292","-","0.617"
"2021/08/24","04:30","0.278","-","0.603"
"2021/08/24","04:36","0.263","-","0.583"
"2021/08/24","04:42","0.248","-","0.552"
"2021/08/24","04:48","0.233","-","0.543"
"2021/08/24","04:54","0.218","-","0.522"
"2021/08/24","05:00","0.202","-","0.499"
"2021/08/24","05:06","0.186","-","0.481"
"2021/08/24","05:12","0.17","-","0.459"
"2021/08/24","05:18","0.153","-","0.445"
"2021/08/24","05:24","0.137","-","0.422"
"2021/08/24","05:30","0.12","-","0.399"
"2021/08/24","05:36","0.104","-","0.382"
"2021/08/24","05:42","0.087","-","0.37"
"2021/08/24","05:48","0.07","-","0.355"
"2021/08/24","05:54","0.053","-","0.337"
"2021/08/24","06:00","0.035","-","0.317"
"2021/08/24","06:06","0.018","-","0.299"
"2021/08/24","06:12","0","-","0.282"
"2021/08/24","06:18","-0.018","-","0.256"
"2021/08/24","06:24","-0.036","-","0.237"
"2021/08/24","06:30","-0.055","-","0.217"
"2021/08/24","06:36","-0.074","-","0.195"
"2021/08/24","06:42","-0.093","-","0.181"
"2021/08/24","06:48","-0.112","-","0.157"
"2021/08/24","06:54","-0.132","-","0.143"
"2021/08/24","07:00","-0.151","-","0.131"
"2021/08/24","07:06","-0.171","-","0.109"
"2021/08/24","07:12","-0.192","-","0.095"
"2021/08/24","07:18","-0.212","-","0.081"
"2021/08/24","07:24","-0.232","-","0.064"
"2021/08/24","07:30","-0.252","-","0.043"
"2021/08/24","07:36","-0.272","-","0.02"
"2021/08/24","07:42","-0.292","-","-0.005"
"2021/08/24","07:48","-0.312","-","-0.031"
"2021/08/24","07:54","-0.331","-","-0.054"
"2021/08/24","08:00","-0.35","-","-0.082"
"2021/08/24","08:06","-0.369","-","-0.104"
"2021/08/24","08:12","-0.386","-","-0.123"
"2021/08/24","08:18","-0.403","-","-0.147"
"2021/08/24","08:24","-0.419","-","-0.169"
"2021/08/24","08:30","-0.435","-","-0.181"
"2021/08/24","08:36","-0.449","-","-0.196"
"2021/08/24","08:42","-0.462","-","-0.216"
"2021/08/24","08:48","-0.473","-","-0.228"
"2021/08/24","08:54","-0.484","-","-0.244"
"2021/08/24","09:00","-0.493","-","-0.254"
"2021/08/24","09:06","-0.501","-","-0.269"
"2021/08/24","09:12","-0.507","-","-0.281"
"2021/08/24","09:18","-0.511","-","-0.288"
"2021/08/24","09:24","-0.514","-","-0.296"
"2021/08/24","09:30","-0.516","-","-0.306"
"2021/08/24","09:36","-0.516","-","-0.319"
"2021/08/24","09:42","-0.514","-","-0.316"
"2021/08/24","09:48","-0.51","-","-0.311"
"2021/08/24","09:54","-0.505","-","-0.301"
"2021/08/24","10:00","-0.499","-","-0.298"
"2021/08/24","10:06","-0.49","-","-0.297"
"2021/08/24","10:12","-0.481","-","-0.291"
"2021/08/24","10:18","-0.469","-","-0.29"
"2021/08/24","10:24","-0.457","-","-0.285"
"2021/08/24","10:30","-0.443","-","-0.278"
"2021/08/24","10:36","-0.427","-","-0.28"
"2021/08/24","10:42","-0.411","-","-0.273"
"2021/08/24","10:48","-0.394","-","-0.263"
"2021/08/24","10:54","-0.375","-","-0.241"
"2021/08/24","11:00","-0.356","-","-0.218"
"2021/08/24","11:06","-0.335","-","-0.203"
"2021/08/24","11:12","-0.315","-","-0.186"
"2021/08/24","11:18","-0.293","-","-0.173"
"2021/08/24","11:24","-0.271","-","-0.157"
"2021/08/24","11:30","-0.249","-","-0.125"
"2021/08/24","11:36","-0.226","-","-0.102"
"2021/08/24","11:42","-0.203","-","-0.079"
"2021/08/24","11:48","-0.18","-","-0.051"
"2021/08/24","11:54","-0.156","-","-0.033"
"2021/08/24","12:00","-0.133","-","-0.009"
"2021/08/24","12:06","-0.11","-","0.008"
"2021/08/24","12:12","-0.087","-","0.027"
"2021/08/24","12:18","-0.064","-","0.053"
"2021/08/24","12:24","-0.041","-","0.079"
"2021/08/24","12:30","-0.019","-","0.1"
"2021/08/24","12:36","0.003","-","0.122"
"2021/08/24","12:42","0.025","-","0.145"
"2021/08/24","12:48","0.046","-","0.169"
"2021/08/24","12:54","0.067","-","0.184"
"2021/08/24","13:00","0.087","-","0.207"
"2021/08/24","13:06","0.107","-","0.223"
"2021/08/24","13:12","0.127","-","0.247"
"2021/08/24","13:18","0.146","-","0.264"
"2021/08/24","13:24","0.164","-","0.281"
"2021/08/24","13:30","0.182","-","0.304"
"2021/08/24","13:36","0.199","-","0.322"
"2021/08/24","13:42","0.215","-","0.333"
"2021/08/24","13:48","0.231","-","0.343"
"2021/08/24","13:54","0.247","-","0.358"
"2021/08/24","14:00","0.261","-","0.373"
"2021/08/24","14:06","0.275","-","0.379"
"2021/08/24","14:12","0.288","-","0.392"
"2021/08/24","14:18","0.3","-","0.411"
"2021/08/24","14:24","0.311","-","0.425"
"2021/08/24","14:30","0.321","-","0.433"
"2021/08/24","14:36","0.331","-","0.438"
"2021/08/24","14:42","0.339","-","0.454"
"2021/08/24","14:48","0.346","-","0.467"
"2021/08/24","14:54","0.352","-","0.473"
"2021/08/24","15:00","0.357","-","0.484"
"2021/08/24","15:06","0.361","-","0.494"
"2021/08/24","15:12","0.364","-","0.501"
"2021/08/24","15:18","0.366","-","0.51"
"2021/08/24","15:24","0.366","-","0.512"
"2021/08/24","15:30","0.365","-","0.515"
"2021/08/24","15:36","0.363","-","0.518"
"2021/08/24","15:42","0.36","-","0.512"
"2021/08/24","15:48","0.356","-","0.516"
"2021/08/24","15:54","0.351","-","0.522"
"2021/08/24","16:00","0.345","-","0.516"
"2021/08/24","16:06","0.338","-","0.512"
"2021/08/24","16:12","0.329","-","0.505"
"2021/08/24","16:18","0.321","-","0.501"
"2021/08/24","16:24","0.311","-","0.489"
"2021/08/24","16:30","0.3","-","0.481"
"2021/08/24","16:36","0.289","-","0.473"
"2021/08/24","16:42","0.277","-","0.467"
"2021/08/24","16:48","0.265","-","0.454"
"2021/08/24","16:54","0.252","-","0.435"
"2021/08/24","17:00","0.239","-","0.422"
"2021/08/24","17:06","0.226","-","0.41"
"2021/08/24","17:12","0.212","-","0.395"
"2021/08/24","17:18","0.198","-","0.376"
"2021/08/24","17:24","0.184","-","0.361"
"2021/08/24","17:30","0.169","-","0.343"
"2021/08/24","17:36","0.155","-","0.32"
"2021/08/24","17:42","0.14","-","0.306"
"2021/08/24","17:48","0.125","-","0.292"
"2021/08/24","17:54","0.11","-","0.276"
"2021/08/24","18:00","0.095","-","0.259"
"2021/08/24","18:06","0.08","-","0.243"
"2021/08/24","18:12","0.065","-","0.227"
"2021/08/24","18:18","0.049","-","0.211"
"2021/08/24","18:24","0.034","-","0.191"
"2021/08/24","18:30","0.018","-","0.176"
"2021/08/24","18:36","0.002","-","0.165"
"2021/08/24","18:42","-0.015","-","0.147"
"2021/08/24","18:48","-0.031","-","0.128"
"2021/08/24","18:54","-0.048","-","0.113"
"2021/08/24","19:00","-0.065","-","0.099"
"2021/08/24","19:06","-0.082","-","0.08"
"2021/08/24","19:12","-0.1","-","0.068"
"2021/08/24","19:18","-0.118","-","0.057"
"2021/08/24","19:24","-0.135","-","0.04"
"2021/08/24","19:30","-0.154","-","0.025"
"2021/08/24","19:36","-0.172","-","0.012"
"2021/08/24","19:42","-0.19","-","-0.005"
"2021/08/24","19:48","-0.209","-","-0.021"
"2021/08/24","19:54","-0.227","-","-0.04"
"2021/08/24","20:00","-0.246","-","-0.052"
"2021/08/24","20:06","-0.264","-","-0.072"
"2021/08/24","20:12","-0.282","-","-0.095"
"2021/08/24","20:18","-0.299","-","-0.11"
"2021/08/24","20:24","-0.316","-","-0.13"
"2021/08/24","20:30","-0.333","-","-0.149"
"2021/08/24","20:36","-0.349","-","-0.165"
"2021/08/24","20:42","-0.365","-","-0.176"
"2021/08/24","20:48","-0.379","-","-0.187"
"2021/08/24","20:54","-0.393","-","-0.202"
