"Date","Time (GMT)","Predicted (m)","Preliminary (m)","Verified (m)"
"2021/08/22","09:42","-0.099","-","-0.028"
"2021/08/22","09:48","-0.059","-","0.004"
"2021/08/22","09:54","-0.018","-","0.048"
"2021/08/22","10:00","0.024","-","0.101"
"2021/08/22","10:06","0.067","-","0.162"
"2021/08/22","10:12","0.11","-","0.231"
"2021/08/22","10:18","0.154","-","0.304"
"2021/08/22","10:24","0.198","-","0.376"
"2021/08/22","10:30","0.242","-","0.44"
"2021/08/22","10:36","0.285","-","0.497"
"2021/08/22","10:42","0.329","-","0.558"
"2021/08/22","10:48","0.371","-","0.618"
"2021/08/22","10:54","0.413","-","0.67"
"2021/08/22","11:00","0.453","-","0.714"
"2021/08/22","11:06","0.493","-","0.763"
"2021/08/22","11:12","0.531","-","0.827"
"2021/08/22","11:18","0.567","-","0.877"
"2021/08/22","11:24","0.601","-","0.911"
"2021/08/22","11:30","0.633","-","0.947"
"2021/08/22","11:36","0.663","-","0.986"
"2021/08/22","11:42","0.691","-","1.038"
"2021/08/22","11:48","0.716","-","1.085"
"2021/08/22","11:54","0.738","-","1.125"
"2021/08/22","12:00","0.758","-","1.163"
"2021/08/22","12:06","0.775","-","1.184"
"2021/08/22","12:12","0.788","-","1.182"
"2021/08/22","12:18","0.799","-","1.183"
"2021/08/22","12:24","0.807","-","1.186"
"2021/08/22","12:30","0.811","-","1.201"
"2021/08/22","12:36","0.813","-","1.228"
"2021/08/22","12:42","0.811","-","1.241"
"2021/08/22","12:48","0.806","-","1.241"
"2021/08/22","12:54","0.798","-","1.226"
"2021/08/22","13:00","0.787","-","1.197"
"2021/08/22","13:06","0.773","-","1.177"
"2021/08/22","13:12","0.757","-","1.174"
"2021/08/22","13:18","0.737","-","1.171"
"2021/08/22","13:24","0.715","-","1.172"
"2021/08/22","13:30","0.691","-","1.155"
"2021/08/22","13:36","0.664","-","1.129"
"2021/08/22","13:42","0.634","-","1.084"
"2021/08/22","13:48","0.603","-","1.029"
"2021/08/22","13:54","0.569","-","0.973"
"2021/08/22","14:00","0.534","-","0.946"
"2021/08/22","14:06","0.496","-","0.918"
"2021/08/22","14:12","0.457","-","0.886"
"2021/08/22","14:18","0.417","-","0.85"
"2021/08/22","14:24","0.375","-","0.807"
"2021/08/22","14:30","0.332","-","0.769"
"2021/08/22","14:36","0.287","-","0.729"
"2021/08/22","14:42","0.242","-","0.695"
"2021/08/22","14:48","0.196","-","0.674"
"2021/08/22","14:54","0.149","-","0.656"
"2021/08/22","15:00","0.102","-","0.638"
"2021/08/22","15:06","0.054","-","0.605"
"2021/08/22","15:12","0.006","-","0.56"
"2021/08/22","15:18","-0.042","-","0.522"
"2021/08/22","15:24","-0.089","-","0.476"
"2021/08/22","15:30","-0.136","-","0.43"
"2021/08/22","15:36","-0.183","-","0.388"
"2021/08/22","15:42","-0.229","-","0.357"
"2021/08/22","15:48","-0.274","-","0.332"
"2021/08/22","15:54","-0.318","-","0.316"
"2021/08/22","16:00","-0.36","-","0.297"
"2021/08/22","16:06","-0.4","-","0.268"
"2021/08/22","16:12","-0.439","-","0.236"
"2021/08/22","16:18","-0.476","-","0.206"
"2021/08/22","16:24","-0.51","-","0.175"
"2021/08/22","16:30","-0.542","-","0.154"
"2021/08/22","16:36","-0.572","-","0.143"
"2021/08/22","16:42","-0.598","-","0.116"
"2021/08/22","16:48","-0.622","-","0.084"
"2021/08/22","16:54","-0.643","-","0.058"
"2021/08/22","17:00","-0.661","-","0.028"
"2021/08/22","17:06","-0.677","-","0.013"
"2021/08/22","17:12","-0.689","-","0.009"
"2021/08/22","17:18","-0.698","-","0.016"
"2021/08/22","17:24","-0.705","-","0.011"
"2021/08/22","17:30","-0.709","-","0.003"
"2021/08/22","17:36","-0.71","-","-0.002"
"2021/08/22","17:42","-0.709","-","-0.024"
"2021/08/22","17:48","-0.706","-","-0.05"
"2021/08/22","17:54","-0.701","-","-0.072"
"2021/08/22","18:00","-0.694","-","-0.093"
"2021/08/22","18:06","-0.685","-","-0.118"
"2021/08/22","18:12","-0.675","-","-0.145"
"2021/08/22","18:18","-0.665","-","-0.169"
"2021/08/22","18:24","-0.653","-","-0.19"
"2021/08/22","18:30","-0.641","-","-0.213"
"2021/08/22","18:36","-0.628","-","-0.232"
"2021/08/22","18:42","-0.615","-","-0.243"
"2021/08/22","18:48","-0.603","-","-0.246"
"2021/08/22","18:54","-0.59","-","-0.247"
"2021/08/22","19:00","-0.578","-","-0.243"
"2021/08/22","19:06","-0.566","-","-0.232"
"2021/08/22","19:12","-0.554","-","-0.221"
"2021/08/22","19:18","-0.543","-","-0.22"
"2021/08/22","19:24","-0.532","-","-0.217"
"2021/08/22","19:30","-0.522","-","-0.209"
"2021/08/22","19:36","-0.512","-","-0.19"
"2021/08/22","19:42","-0.502","-","-0.168"
"2021/08/22","19:48","-0.492","-","-0.146"
"2021/08/22","19:54","-0.482","-","-0.121"
"2021/08/22","20:00","-0.472","-","-0.102"
"2021/08/22","20:06","-0.462","-","-0.085"
"2021/08/22","20:12","-0.451","-","-0.076"
"2021/08/22","20:18","-0.44","-","-0.067"
"2021/08/22","20:24","-0.428","-","-0.059"
"2021/08/22","20:30","-0.414","-","-0.038"
"2021/08/22","20:36","-0.4","-","-0.022"
"2021/08/22","20:42","-0.384","-","-0.011"
"2021/08/22","20:48","-0.367","-","-0.01"
"2021/08/22","20:54","-0.348","-","-0.018"
"2021/08/22","21:00","-0.327","-","-0.021"
"2021/08/22","21:06","-0.305","-","-0.019"
"2021/08/22","21:12","-0.281","-","-0.007"
"2021/08/22","21:18","-0.255","-","0.007"
"2021/08/22","21:24","-0.227","-","0.025"
"2021/08/22","21:30","-0.197","-","0.051"
"2021/08/22","21:36","-0.165","-","0.077"
"2021/08/22","21:42","-0.132","-","0.099"
"2021/08/22","21:48","-0.097","-","0.126"
"2021/08/22","21:54","-0.061","-","0.16"
"2021/08/22","22:00","-0.023","-","0.197"
"2021/08/22","22:06","0.017","-","0.238"
"2021/08/22","22:12","0.057","-","0.277"
"2021/08/22","22:18","0.099","-","0.321"
"2021/08/22","22:24","0.142","-","0.366"
"2021/08/22","22:30","0.185","-","0.413"
"2021/08/22","22:36","0.229","-","0.455"
"2021/08/22","22:42","0.273","-","0.504"
"2021/08/22","22:48","0.317","-","0.55"
"2021/08/22","22:54","0.361","-","0.598"
"2021/08/22","23:00","0.405","-","0.644"
"2021/08/22","23:06","0.448","-","0.683"
"2021/08/22","23:12","0.491","-","0.726"
"2021/08/22","23:18","0.533","-","0.768"
"2021/08/22","23:24","0.574","-","0.812"
"2021/08/22","23:30","0.613","-","0.849"
"2021/08/22","23:36","0.651","-","0.89"
"2021/08/22","23:42","0.688","-","0.923"
"2021/08/22","23:48","0.722","-","0.953"
"2021/08/22","23:54","0.754","-","0.981"
"2021/08/23","00:00","0.785","-","1.006"
"2021/08/23","00:06","0.813","-","1.04"
"2021/08/23","00:12","0.838","-","1.062"
"2021/08/23","00:18","0.861","-","1.074"
"2021/08/23","00:24","0.881","-","1.084"
"2021/08/23","00:30","0.898","-","1.099"
"2021/08/23","00:36","0.912","-","1.11"
"2021/08/23","00:42","0.924","-","1.128"
"2021/08/23","00:48","0.932","-","1.155"
"2021/08/23","00:54","0.937","-","1.177"
"2021/08/23","01:00","0.939","-","1.192"
"2021/08/23","01:06","0.938","-","1.183"
"2021/08/23","01:12","0.934","-","1.174"
"2021/08/23","01:18","0.927","-","1.168"
"2021/08/23","01:24","0.917","-","1.15"
"2021/08/23","01:30","0.904","-","1.131"
"2021/08/23","01:36","0.888","-","1.114"
"2021/08/23","01:42","0.869","-","1.097"
"2021/08/23","01:48","0.847","-","1.067"
"2021/08/23","01:54","0.823","-","1.038"
"2021/08/23","02:00","0.796","-","1.009"
"2021/08/23","02:06","0.767","-","0.983"
"2021/08/23","02:12","0.736","-","0.948"
"2021/08/23","02:18","0.702","-","0.914"
"2021/08/23","02:24","0.667","-","0.878"
"2021/08/23","02:30","0.629","-","0.842"
"2021/08/23","02:36","0.59","-","0.803"
"2021/08/23","02:42","0.549","-","0.763"
"2021/08/23","02:48","0.506","-","0.724"
"2021/08/23","02:54","0.463","-","0.687"
"2021/08/23","03:00","0.417","-","0.645"
"2021/08/23","03:06","0.371","-","0.606"
"2021/08/23","03:12","0.324","-","0.568"
"2021/08/23","03:18","0.275","-","0.524"
"2021/08/23","03:24","0.226","-","0.476"
"2021/08/23","03:30","0.177","-","0.433"
"2021/08/23","03:36","0.127","-","0.394"
"2021/08/23","03:42","0.077","-","0.361"
"2021/08/23","03:48","0.027","-","0.323"
"2021/08/23","03:54","-0.022","-","0.278"
"2021/08/23","04:00","-0.072","-","0.229"
"2021/08/23","04:06","-0.12","-","0.177"
"2021/08/23","04:12","-0.168","-","0.122"
"2021/08/23","04:18","-0.215","-","0.073"
"2021/08/23","04:24","-0.26","-","0.025"
"2021/08/23","04:30","-0.304","-","-0.02"
"2021/08/23","04:36","-0.347","-","-0.06"
"2021/08/23","04:42","-0.387","-","-0.099"
"2021/08/23","04:48","-0.425","-","-0.133"
"2021/08/23","04:54","-0.461","-","-0.163"
"2021/08/23","05:00","-0.495","-","-0.199"
"2021/08/23","05:06","-0.526","-","-0.229"
"2021/08/23","05:12","-0.554","-","-0.255"
"2021/08/23","05:18","-0.579","-","-0.275"
"2021/08/23","05:24","-0.602","-","-0.29"
"2021/08/23","05:30","-0.621","-","-0.301"
"2021/08/23","05:36","-0.638","-","-0.316"
"2021/08/23","05:42","-0.652","-","-0.335"
"2021/08/23","05:48","-0.663","-","-0.35"
"2021/08/23","05:54","-0.672","-","-0.363"
"2021/08/23","06:00","-0.678","-","-0.369"
"2021/08/23","06:06","-0.682","-","-0.371"
"2021/08/23","06:12","-0.683","-","-0.364"
"2021/08/23","06:18","-0.683","-","-0.35"
"2021/08/23","06:24","-0.68","-","-0.339"
"2021/08/23","06:30","-0.676","-","-0.334"
"2021/08/23","06:36","-0.671","-","-0.329"
"2021/08/23","06:42","-0.665","-","-0.323"
"2021/08/23","06:48","-0.657","-","-0.315"
"2021/08/23","06:54","-0.649","-","-0.304"
"2021/08/23","07:00","-0.641","-","-0.284"
"2021/08/23","07:06","-0.632","-","-0.263"
"2021/08/23","07:12","-0.623","-","-0.24"
"2021/08/23","07:18","-0.614","-","-0.214"
"2021/08/23","07:24","-0.606","-","-0.205"
"2021/08/23","07:30","-0.597","-","-0.203"
"2021/08/23","07:36","-0.589","-","-0.202"
"2021/08/23","07:42","-0.581","-","-0.194"
"2021/08/23","07:48","-0.573","-","-0.187"
"2021/08/23","07:54","-0.566","-","-0.182"
"2021/08/23","08:00","-0.559","-","-0.173"
"2021/08/23","08:06","-0.552","-","-0.168"
"2021/08/23","08:12","-0.544","-","-0.173"
"2021/08/23","08:18","-0.537","-","-0.186"
"2021/08/23","08:24","-0.529","-","-0.202"
"2021/08/23","08:30","-0.521","-","-0.21"
"2021/08/23","08:36","-0.512","-","-0.206"
"2021/08/23","08:42","-0.503","-","-0.198"
"2021/08/23","08:48","-0.492","-","-0.187"
"2021/08/23","08:54","-0.48","-","-0.174"
"2021/08/23","09:00","-0.467","-","-0.161"
"2021/08/23","09:06","-0.452","-","-0.15"
"2021/08/23","09:12","-0.436","-","-0.145"
"2021/08/23","09:18","-0.418","-","-0.134"
"2021/08/23","09:24","-0.399","-","-0.113"
"2021/08/23","09:30","-0.377","-","-0.092"
"2021/08/23","09:36","-0.354","-","-0.071"
"2021/08/23","09:42","-0.329","-","-0.05"
"2021/08/23","09:48","-0.301","-","-0.02"
"2021/08/23","09:54","-0.272","-","0.005"
"2021/08/23","10:00","-0.241","-","0.03"
"2021/08/23","10:06","-0.209","-","0.059"
"2021/08/23","10:12","-0.174","-","0.094"
"2021/08/23","10:18","-0.138","-","0.131"
"2021/08/23","10:24","-0.101","-","0.166"
"2021/08/23","10:30","-0.062","-","0.2"
"2021/08/23","10:36","-0.022","-","0.232"
"2021/08/23","10:42","0.019","-","0.265"
"2021/08/23","10:48","0.061","-","0.301"
"2021/08/23","10:54","0.104","-","0.34"
"2021/08/23","11:00","0.147","-","0.379"
"2021/08/23","11:06","0.19","-","0.416"
"2021/08/23","11:12","0.233","-","0.449"
"2021/08/23","11:18","0.277","-","0.482"
"2021/08/23","11:24","0.319","-","0.519"
"2021/08/23","11:30","0.362","-","0.56"
"2021/08/23","11:36","0.403","-","0.607"
"2021/08/23","11:42","0.444","-","0.655"
"2021/08/23","11:48","0.484","-","0.7"
"2021/08/23","11:54","0.522","-","0.745"
"2021/08/23","12:00","0.559","-","0.791"
"2021/08/23","12:06","0.594","-","0.834"
"2021/08/23","12:12","0.627","-","0.873"
"2021/08/23","12:18","0.658","-","0.908"
"2021/08/23","12:24","0.687","-","0.94"
"2021/08/23","12:30","0.714","-","0.97"
"2021/08/23","12:36","0.738","-","0.999"
"2021/08/23","12:42","0.76","-","1.022"
"2021/08/23","12:48","0.778","-","1.045"
"2021/08/23","12:54","0.794","-","1.07"
"2021/08/23","13:00","0.807","-","1.086"
"2021/08/23","13:06","0.817","-","1.093"
"2021/08/23","13:12","0.825","-","1.091"
"2021/08/23","13:18","0.829","-","1.09"
"2021/08/23","13:24","0.83","-","1.094"
"2021/08/23","13:30","0.828","-","1.1"
"2021/08/23","13:36","0.823","-","1.1"
"2021/08/23","13:42","0.814","-","1.096"
"2021/08/23","13:48","0.803","-","1.084"
"2021/08/23","13:54","0.789","-","1.056"
"2021/08/23","14:00","0.773","-","1.031"
"2021/08/23","14:06","0.753","-","1"
"2021/08/23","14:12","0.731","-","0.978"
"2021/08/23","14:18","0.706","-","0.949"
"2021/08/23","14:24","0.679","-","0.919"
"2021/08/23","14:30","0.65","-","0.895"
"2021/08/23","14:36","0.618","-","0.87"
"2021/08/23","14:42","0.585","-","0.834"
"2021/08/23","14:48","0.549","-","0.797"
"2021/08/23","14:54","0.512","-","0.756"
"2021/08/23","15:00","0.473","-","0.716"
"2021/08/23","15:06","0.432","-","0.678"
"2021/08/23","15:12","0.39","-","0.636"
"2021/08/23","15:18","0.347","-","0.596"
"2021/08/23","15:24","0.302","-","0.558"
"2021/08/23","15:30","0.257","-","0.516"
"2021/08/23","15:36","0.211","-","0.465"
"2021/08/23","15:42","0.164","-","0.41"
"2021/08/23","15:48","0.116","-","0.356"
"2021/08/23","15:54","0.069","-","0.31"
"2021/08/23","16:00","0.021","-","0.265"
"2021/08/23","16:06","-0.027","-","0.224"
"2021/08/23","16:12","-0.075","-","0.178"
"2021/08/23","16:18","-0.122","-","0.132"
"2021/08/23","16:24","-0.169","-","0.079"
"2021/08/23","16:30","-0.215","-","0.029"
"2021/08/23","16:36","-0.26","-","-0.027"
"2021/08/23","16:42","-0.304","-","-0.075"
"2021/08/23","16:48","-0.346","-","-0.124"
"2021/08/23","16:54","-0.387","-","-0.163"
"2021/08/23","17:00","-0.426","-","-0.203"
"2021/08/23","17:06","-0.463","-","-0.239"
"2021/08/23","17:12","-0.497","-","-0.269"
"2021/08/23","17:18","-0.529","-","-0.301"
"2021/08/23","17:24","-0.559","-","-0.328"
"2021/08/23","17:30","-0.586","-","-0.35"
"2021/08/23","17:36","-0.61","-","-0.368"
"2021/08/23","17:42","-0.631","-","-0.387"
"2021/08/23","17:48","-0.65","-","-0.408"
"2021/08/23","17:54","-0.665","-","-0.42"
"2021/08/23","18:00","-0.678","-","-0.427"
"2021/08/23","18:06","-0.687","-","-0.412"
"2021/08/23","18:12","-0.694","-","-0.474"
"2021/08/23","18:18","-0.698","-","-0.491"
"2021/08/23","18:24","-0.7","-","-0.503"
"2021/08/23","18:30","-0.699","-","-0.497"
"2021/08/23","18:36","-0.696","-","-0.509"
"2021/08/23","18:42","-0.691","-","-0.511"
"2021/08/23","18:48","-0.684","-","-0.521"
"2021/08/23","18:54","-0.676","-","-0.528"
"2021/08/23","19:00","-0.666","-","-0.522"
"2021/08/23","19:06","-0.655","-","-0.515"
"2021/08/23","19:12","-0.644","-","-0.491"
"2021/08/23","19:18","-0.631","-","-0.505"
"2021/08/23","19:24","-0.619","-","-0.512"
"2021/08/23","19:30","-0.606","-","-0.502"
"2021/08/23","19:36","-0.593","-","-0.467"
"2021/08/23","19:42","-0.58","-","-0.444"
"2021/08/23","19:48","-0.567","-","-0.42"
"2021/08/23","19:54","-0.555","-","-0.399"
"2021/08/23","20:00","-0.543","-","-0.382"
"2021/08/23","20:06","-0.531","-","-0.35"
"2021/08/23","20:12","-0.52","-","-0.341"
"2021/08/23","20:18","-0.509","-","-0.321"
"2021/08/23","20:24","-0.498","-","-0.303"
"2021/08/23","20:30","-0.487","-","-0.285"
"2021/08/23","20:36","-0.477","-","-0.259"
"2021/08/23","20:42","-0.467","-","-0.234"
"2021/08/23","20:48","-0.456","-","-0.218"
"2021/08/23","20:54","-0.445","-","-0.204"
"2021/08/23","21:00","-0.434","-","-0.193"
"2021/08/23","21:06","-0.422","-","-0.186"
"2021/08/23","21:12","-0.409","-","-0.157"
"2021/08/23","21:18","-0.395","-","-0.137"
"2021/08/23","21:24","-0.381","-","-0.116"
"2021/08/23","21:30","-0.364","-","-0.096"
"2021/08/23","21:36","-0.347","-","-0.069"
"2021/08/23","21:42","-0.328","-","-0.048"
"2021/08/23","21:48","-0.307","-","-0.025"
"2021/08/23","21:54","-0.285","-","0.011"
"2021/08/23","22:00","-0.261","-","0.052"
"2021/08/23","22:06","-0.235","-","0.089"
"2021/08/23","22:12","-0.208","-","0.124"
"2021/08/23","22:18","-0.179","-","0.155"
"2021/08/23","22:24","-0.148","-","0.175"
"2021/08/23","22:30","-0.115","-","0.194"
"2021/08/23","22:36","-0.081","-","0.225"
"2021/08/23","22:42","-0.046","-","0.258"
"2021/08/23","22:48","-0.009","-","0.301"
"2021/08/23","22:54","0.029","-","0.35"
"2021/08/23","23:00","0.068","-","0.394"
"2021/08/23","23:06","0.108","-","0.436"
"2021/08/23","23:12","0.148","-","0.469"
"2021/08/23","23:18","0.189","-","0.495"
"2021/08/23","23:24","0.231","-","0.53"
"2021/08/23","23:30","0.273","-","0.569"
"2021/08/23","23:36","0.314","-","0.609"
"2021/08/23","23:42","0.356","-","0.645"
"2021/08/23","23:48","0.397","-","0.675"
"2021/08/23","23:54","0.438","-","0.711"
"2021/08/24","00:00","0.478","-","0.742"
"2021/08/24","00:06","0.517","-","0.763"
"2021/08/24","00:12","0.555","-","0.8"
"2021/08/24","00:18","0.592","-","0.855"
"2021/08/24","00:24","0.627","-","0.891"
"2021/08/24","00:30","0.661","-","0.935"
"2021/08/24","00:36","0.693","-","0.981"
"2021/08/24","00:42","0.723","-","1.008"
"2021/08/24","00:48","0.751","-","1.041"
"2021/08/24","00:54","0.776","-","1.079"
"2021/08/24","01:00","0.8","-","1.112"
"2021/08/24","01:06","0.82","-","1.144"
"2021/08/24","01:12","0.838","-","1.177"
"2021/08/24","01:18","0.854","-","1.195"
"2021/08/24","01:24","0.866","-","1.191"
"2021/08/24","01:30","0.876","-","1.182"
"2021/08/24","01:36","0.882","-","1.18"
"2021/08/24","01:42","0.886","-","1.185"
"2021/08/24","01:48","0.887","-","1.188"
"2021/08/24","01:54","0.885","-","1.187"
"2021/08/24","02:00","0.879","-","1.173"
"2021/08/24","02:06","0.871","-","1.173"
"2021/08/24","02:12","0.86","-","1.167"
"2021/08/24","02:18","0.846","-","1.151"
"2021/08/24","02:24","0.829","-","1.132"
"2021/08/24","02:30","0.81","-","1.122"
"2021/08/24","02:36","0.788","-","1.119"
"2021/08/24","02:42","0.763","-","1.103"
"2021/08/24","02:48","0.736","-","1.083"
"2021/08/24","02:54","0.706","-","1.056"
"2021/08/24","03:00","0.674","-","1.03"
"2021/08/24","03:06","0.641","-","0.996"
"2021/08/24","03:12","0.605","-","0.959"
"2021/08/24","03:18","0.567","-","0.919"
"2021/08/24","03:24","0.528","-","0.88"
"2021/08/24","03:30","0.487","-","0.843"
"2021/08/24","03:36","0.445","-","0.8"
"2021/08/24","03:42","0.401","-","0.757"
"2021/08/24","03:48","0.356","-","0.713"
"2021/08/24","03:54","0.31","-","0.667"
"2021/08/24","04:00","0.263","-","0.615"
"2021/08/24","04:06","0.216","-","0.56"
"2021/08/24","04:12","0.167","-","0.508"
"2021/08/24","04:18","0.119","-","0.462"
"2021/08/24","04:24","0.07","-","0.416"
"2021/08/24","04:30","0.021","-","0.367"
"2021/08/24","04:36","-0.028","-","0.315"
"2021/08/24","04:42","-0.077","-","0.261"
"2021/08/24","04:48","-0.125","-","0.207"
"2021/08/24","04:54","-0.172","-","0.151"
"2021/08/24","05:00","-0.218","-","0.098"
"2021/08/24","05:06","-0.264","-","0.048"
"2021/08/24","05:12","-0.308","-","0.003"
"2021/08/24","05:18","-0.35","-","-0.042"
"2021/08/24","05:24","-0.391","-","-0.089"
"2021/08/24","05:30","-0.43","-","-0.14"
"2021/08/24","05:36","-0.466","-","-0.19"
"2021/08/24","05:42","-0.501","-","-0.237"
"2021/08/24","05:48","-0.532","-","-0.281"
"2021/08/24","05:54","-0.562","-","-0.319"
"2021/08/24","06:00","-0.588","-","-0.352"
"2021/08/24","06:06","-0.612","-","-0.378"
"2021/08/24","06:12","-0.633","-","-0.402"
"2021/08/24","06:18","-0.651","-","-0.424"
"2021/08/24","06:24","-0.666","-","-0.447"
"2021/08/24","06:30","-0.678","-","-0.467"
"2021/08/24","06:36","-0.688","-","-0.484"
"2021/08/24","06:42","-0.695","-","-0.497"
"2021/08/24","06:48","-0.699","-","-0.506"
"2021/08/24","06:54","-0.701","-","-0.515"
"2021/08/24","07:00","-0.7","-","-0.526"
"2021/08/24","07:06","-0.697","-","-0.541"
"2021/08/24","07:12","-0.693","-","-0.557"
"2021/08/24","07:18","-0.687","-","-0.57"
"2021/08/24","07:24","-0.679","-","-0.576"
"2021/08/24","07:30","-0.67","-","-0.577"
"2021/08/24","07:36","-0.661","-","-0.567"
"2021/08/24","07:42","-0.65","-","-0.55"
"2021/08/24","07:48","-0.639","-","-0.527"
"2021/08/24","07:54","-0.627","-","-0.499"
"2021/08/24","08:00","-0.616","-","-0.471"
"2021/08/24","08:06","-0.604","-","-0.441"
"2021/08/24","08:12","-0.592","-","-0.407"
"2021/08/24","08:18","-0.581","-","-0.374"
"2021/08/24","08:24","-0.569","-","-0.34"
"2021/08/24","08:30","-0.558","-","-0.309"
"2021/08/24","08:36","-0.547","-","-0.283"
"2021/08/24","08:42","-0.537","-","-0.266"
"2021/08/24","08:48","-0.526","-","-0.252"
"2021/08/24","08:54","-0.516","-","-0.239"
"2021/08/24","09:00","-0.505","-","-0.234"
"2021/08/24","09:06","-0.495","-","-0.235"
"2021/08/24","09:12","-0.484","-","-0.236"
"2021/08/24","09:18","-0.473","-","-0.233"
"2021/08/24","09:24","-0.462","-","-0.226"
"2021/08/24","09:30","-0.449","-","-0.216"
"2021/08/24","09:36","-0.436","-","-0.205"
"2021/08/24","09:42","-0.422","-","-0.193"
"2021/08/24","09:48","-0.407","-","-0.184"
"2021/08/24","09:54","-0.391","-","-0.178"
"2021/08/24","10:00","-0.373","-","-0.174"
"2021/08/24","10:06","-0.354","-","-0.167"
"2021/08/24","10:12","-0.334","-","-0.153"
"2021/08/24","10:18","-0.311","-","-0.131"
"2021/08/24","10:24","-0.288","-","-0.109"
"2021/08/24","10:30","-0.262","-","-0.085"
"2021/08/24","10:36","-0.235","-","-0.064"
"2021/08/24","10:42","-0.207","-","-0.047"
"2021/08/24","10:48","-0.176","-","-0.029"
"2021/08/24","10:54","-0.145","-","-0.003"
"2021/08/24","11:00","-0.111","-","0.031"
"2021/08/24","11:06","-0.077","-","0.067"
"2021/08/24","11:12","-0.041","-","0.099"
"2021/08/24","11:18","-0.005","-","0.128"
"2021/08/24","11:24","0.033","-","0.156"
"2021/08/24","11:30","0.072","-","0.183"
"2021/08/24","11:36","0.111","-","0.216"
"2021/08/24","11:42","0.151","-","0.254"
"2021/08/24","11:48","0.191","-","0.3"
"2021/08/24","11:54","0.231","-","0.35"
"2021/08/24","12:00","0.271","-","0.397"
"2021/08/24","12:06","0.311","-","0.435"
"2021/08/24","12:12","0.35","-","0.463"
"2021/08/24","12:18","0.389","-","0.491"
"2021/08/24","12:24","0.428","-","0.524"
"2021/08/24","12:30","0.465","-","0.563"
"2021/08/24","12:36","0.501","-","0.602"
"2021/08/24","12:42","0.536","-","0.635"
"2021/08/24","12:48","0.57","-","0.665"
"2021/08/24","12:54","0.602","-","0.692"
"2021/08/24","13:00","0.632","-","0.716"
"2021/08/24","13:06","0.66","-","0.736"
"2021/08/24","13:12","0.687","-","0.758"
"2021/08/24","13:18","0.711","-","0.784"
"2021/08/24","13:24","0.733","-","0.81"
"2021/08/24","13:30","0.752","-","0.831"
"2021/08/24","13:36","0.769","-","0.845"
"2021/08/24","13:42","0.783","-","0.861"
"2021/08/24","13:48","0.795","-","0.878"
"2021/08/24","13:54","0.803","-","0.891"
"2021/08/24","14:00","0.809","-","0.904"
"2021/08/24","14:06","0.812","-","0.915"
"2021/08/24","14:12","0.812","-","0.917"
"2021/08/24","14:18","0.81","-","0.915"
"2021/08/24","14:24","0.804","-","0.907"
"2021/08/24","14:30","0.796","-","0.895"
"2021/08/24","14:36","0.784","-","0.881"
"2021/08/24","14:42","0.77","-","0.87"
"2021/08/24","14:48","0.753","-","0.857"
"2021/08/24","14:54","0.734","-","0.842"
"2021/08/24","15:00","0.712","-","0.821"
"2021/08/24","15:06","0.688","-","0.779"
"2021/08/24","15:12","0.662","-","0.743"
"2021/08/24","15:18","0.633","-","0.711"
"2021/08/24","15:24","0.602","-","0.689"
"2021/08/24","15:30","0.569","-","0.672"
"2021/08/24","15:36","0.535","-","0.655"
"2021/08/24","15:42","0.498","-","0.624"
"2021/08/24","15:48","0.46","-","0.591"
"2021/08/24","15:54","0.421","-","0.563"
"2021/08/24","16:00","0.381","-","0.53"
"2021/08/24","16:06","0.339","-","0.496"
"2021/08/24","16:12","0.296","-","0.458"
"2021/08/24","16:18","0.252","-","0.419"
"2021/08/24","16:24","0.208","-","0.385"
"2021/08/24","16:30","0.163","-","0.352"
"2021/08/24","16:36","0.117","-","0.311"
"2021/08/24","16:42","0.071","-","0.265"
"2021/08/24","16:48","0.025","-","0.217"
"2021/08/24","16:54","-0.021","-","0.171"
"2021/08/24","17:00","-0.067","-","0.127"
"2021/08/24","17:06","-0.112","-","0.086"
"2021/08/24","17:12","-0.157","-","0.04"
"2021/08/24","17:18","-0.201","-","-0.008"
"2021/08/24","17:24","-0.245","-","-0.057"
"2021/08/24","17:30","-0.287","-","-0.104"
"2021/08/24","17:36","-0.327","-","-0.148"
"2021/08/24","17:42","-0.367","-","-0.189"
"2021/08/24","17:48","-0.404","-","-0.222"
"2021/08/24","17:54","-0.44","-","-0.254"
"2021/08/24","18:00","-0.473","-","-0.285"
"2021/08/24","18:06","-0.504","-","-0.321"
"2021/08/24","18:12","-0.533","-","-0.356"
"2021/08/24","18:18","-0.559","-","-0.387"
"2021/08/24","18:24","-0.583","-","-0.411"
"2021/08/24","18:30","-0.604","-","-0.432"
"2021/08/24","18:36","-0.622","-","-0.454"
"2021/08/24","18:42","-0.637","-","-0.477"
"2021/08/24","18:48","-0.649","-","-0.502"
"2021/08/24","18:54","-0.659","-","-0.527"
"2021/08/24","19:00","-0.666","-","-0.553"
"2021/08/24","19:06","-0.67","-","-0.573"
"2021/08/24","19:12","-0.672","-","-0.587"
"2021/08/24","19:18","-0.671","-","-0.598"
"2021/08/24","19:24","-0.668","-","-0.607"
"2021/08/24","19:30","-0.663","-","-0.617"
"2021/08/24","19:36","-0.656","-","-0.623"
"2021/08/24","19:42","-0.648","-","-0.625"
"2021/08/24","19:48","-0.638","-","-0.618"
"2021/08/24","19:54","-0.627","-","-0.598"
