"Date","Time (GMT)","Predicted (m)","Preliminary (m)","Verified (m)"
"2023/12/17","09:42","-0.358","-","0.015"
"2023/12/17","09:48","-0.371","-","0"
"2023/12/17","09:54","-0.383","-","-0.015"
"2023/12/17","10:00","-0.395","-","-0.027"
"2023/12/17","10:06","-0.407","-","-0.047"
"2023/12/17","10:12","-0.419","-","-0.075"
"2023/12/17","10:18","-0.43","-","-0.09"
"2023/12/17","10:24","-0.441","-","-0.109"
"2023/12/17","10:30","-0.451","-","-0.123"
"2023/12/17","10:36","-0.461","-","-0.125"
"2023/12/17","10:42","-0.471","-","-0.127"
"2023/12/17","10:48","-0.479","-","-0.133"
"2023/12/17","10:54","-0.487","-","-0.137"
"2023/12/17","11:00","-0.494","-","-0.149"
"2023/12/17","11:06","-0.5","-","-0.157"
"2023/12/17","11:12","-0.505","-","-0.161"
"2023/12/17","11:18","-0.509","-","-0.171"
"2023/12/17","11:24","-0.512","-","-0.183"
"2023/12/17","11:30","-0.514","-","-0.186"
"2023/12/17","11:36","-0.515","-","-0.199"
"2023/12/17","11:42","-0.514","-","-0.209"
"2023/12/17","11:48","-0.512","-","-0.213"
"2023/12/17","11:54","-0.509","-","-0.202"
"2023/12/17","12:00","-0.504","-","-0.193"
"2023/12/17","12:06","-0.498","-","-0.196"
"2023/12/17","12:12","-0.49","-","-0.192"
"2023/12/17","12:18","-0.481","-","-0.179"
"2023/12/17","12:24","-0.471","-","-0.171"
"2023/12/17","12:30","-0.459","-","-0.157"
"2023/12/17","12:36","-0.446","-","-0.149"
"2023/12/17","12:42","-0.432","-","-0.134"
"2023/12/17","12:48","-0.416","-","-0.116"
"2023/12/17","12:54","-0.399","-","-0.097"
"2023/12/17","13:00","-0.381","-","-0.078"
"2023/12/17","13:06","-0.362","-","-0.061"
"2023/12/17","13:12","-0.342","-","-0.041"
"2023/12/17","13:18","-0.321","-","-0.02"
"2023/12/17","13:24","-0.3","-","0.016"
"2023/12/17","13:30","-0.278","-","0.052"
"2023/12/17","13:36","-0.255","-","0.079"
"2023/12/17","13:42","-0.231","-","0.111"
"2023/12/17","13:48","-0.208","-","0.13"
"2023/12/17","13:54","-0.184","-","0.152"
"2023/12/17","14:00","-0.16","-","0.179"
"2023/12/17","14:06","-0.136","-","0.209"
"2023/12/17","14:12","-0.112","-","0.234"
"2023/12/17","14:18","-0.088","-","0.252"
"2023/12/17","14:24","-0.065","-","0.269"
"2023/12/17","14:30","-0.042","-","0.288"
"2023/12/17","14:36","-0.019","-","0.313"
"2023/12/17","14:42","0.003","-","0.333"
"2023/12/17","14:48","0.025","-","0.356"
"2023/12/17","14:54","0.046","-","0.384"
"2023/12/17","15:00","0.066","-","0.409"
"2023/12/17","15:06","0.085","-","0.435"
"2023/12/17","15:12","0.104","-","0.456"
"2023/12/17","15:18","0.122","-","0.473"
"2023/12/17","15:24","0.139","-","0.484"
"2023/12/17","15:30","0.155","-","0.495"
"2023/12/17","15:36","0.171","-","0.502"
"2023/12/17","15:42","0.186","-","0.509"
"2023/12/17","15:48","0.199","-","0.528"
"2023/12/17","15:54","0.213","-","0.535"
"2023/12/17","16:00","0.225","-","0.545"
"2023/12/17","16:06","0.236","-","0.555"
"2023/12/17","16:12","0.247","-","0.561"
"2023/12/17","16:18","0.257","-","0.586"
"2023/12/17","16:24","0.266","-","0.606"
"2023/12/17","16:30","0.275","-","0.619"
"2023/12/17","16:36","0.283","-","0.624"
"2023/12/17","16:42","0.29","-","0.63"
"2023/12/17","16:48","0.296","-","0.64"
"2023/12/17","16:54","0.302","-","0.65"
"2023/12/17","17:00","0.307","-","0.651"
"2023/12/17","17:06","0.311","-","0.65"
"2023/12/17","17:12","0.314","-","0.657"
"2023/12/17","17:18","0.316","-","0.648"
"2023/12/17","17:24","0.318","-","0.656"
"2023/12/17","17:30","0.319","-","0.663"
"2023/12/17","17:36","0.319","-","0.669"
"2023/12/17","17:42","0.317","-","0.661"
"2023/12/17","17:48","0.315","-","0.68"
"2023/12/17","17:54","0.313","-","0.689"
"2023/12/17","18:00","0.309","-","0.683"
"2023/12/17","18:06","0.304","-","0.674"
"2023/12/17","18:12","0.298","-","0.667"
"2023/12/17","18:18","0.291","-","0.655"
"2023/12/17","18:24","0.283","-","0.635"
"2023/12/17","18:30","0.275","-","0.621"
"2023/12/17","18:36","0.265","-","0.618"
"2023/12/17","18:42","0.254","-","0.616"
"2023/12/17","18:48","0.243","-","0.596"
"2023/12/17","18:54","0.23","-","0.573"
"2023/12/17","19:00","0.217","-","0.565"
"2023/12/17","19:06","0.203","-","0.551"
"2023/12/17","19:12","0.189","-","0.543"
"2023/12/17","19:18","0.174","-","0.524"
"2023/12/17","19:24","0.158","-","0.5"
"2023/12/17","19:30","0.142","-","0.477"
"2023/12/17","19:36","0.125","-","0.452"
"2023/12/17","19:42","0.108","-","0.432"
"2023/12/17","19:48","0.09","-","0.414"
"2023/12/17","19:54","0.072","-","0.406"
"2023/12/17","20:00","0.054","-","0.397"
"2023/12/17","20:06","0.036","-","0.382"
"2023/12/17","20:12","0.018","-","0.372"
"2023/12/17","20:18","0","-","0.355"
"2023/12/17","20:24","-0.019","-","0.333"
"2023/12/17","20:30","-0.037","-","0.315"
"2023/12/17","20:36","-0.056","-","0.289"
"2023/12/17","20:42","-0.074","-","0.263"
"2023/12/17","20:48","-0.093","-","0.26"
"2023/12/17","20:54","-0.111","-","0.253"
"2023/12/17","21:00","-0.13","-","0.222"
"2023/12/17","21:06","-0.148","-","0.208"
"2023/12/17","21:12","-0.167","-","0.192"
"2023/12/17","21:18","-0.185","-","0.192"
"2023/12/17","21:24","-0.203","-","0.185"
"2023/12/17","21:30","-0.222","-","0.163"
"2023/12/17","21:36","-0.24","-","0.164"
"2023/12/17","21:42","-0.259","-","0.148"
"2023/12/17","21:48","-0.277","-","0.132"
"2023/12/17","21:54","-0.295","-","0.105"
"2023/12/17","22:00","-0.314","-","0.096"
"2023/12/17","22:06","-0.332","-","0.085"
"2023/12/17","22:12","-0.35","-","0.051"
"2023/12/17","22:18","-0.369","-","0.003"
"2023/12/17","22:24","-0.387","-","-0.017"
"2023/12/17","22:30","-0.404","-","-0.015"
"2023/12/17","22:36","-0.422","-","-0.028"
"2023/12/17","22:42","-0.439","-","-0.033"
"2023/12/17","22:48","-0.456","-","-0.042"
"2023/12/17","22:54","-0.472","-","-0.062"
"2023/12/17","23:00","-0.488","-","-0.078"
"2023/12/17","23:06","-0.504","-","-0.086"
"2023/12/17","23:12","-0.518","-","-0.107"
"2023/12/17","23:18","-0.532","-","-0.118"
"2023/12/17","23:24","-0.545","-","-0.137"
"2023/12/17","23:30","-0.557","-","-0.155"
"2023/12/17","23:36","-0.569","-","-0.172"
"2023/12/17","23:42","-0.579","-","-0.198"
"2023/12/17","23:48","-0.588","-","-0.21"
"2023/12/17","23:54","-0.595","-","-0.238"
"2023/12/18","00:00","-0.601","-","-0.239"
"2023/12/18","00:06","-0.606","-","-0.25"
"2023/12/18","00:12","-0.61","-","-0.258"
"2023/12/18","00:18","-0.612","-","-0.251"
"2023/12/18","00:24","-0.613","-","-0.246"
"2023/12/18","00:30","-0.612","-","-0.244"
"2023/12/18","00:36","-0.609","-","-0.223"
"2023/12/18","00:42","-0.605","-","-0.211"
"2023/12/18","00:48","-0.6","-","-0.201"
"2023/12/18","00:54","-0.593","-","-0.197"
"2023/12/18","01:00","-0.584","-","-0.193"
"2023/12/18","01:06","-0.574","-","-0.192"
"2023/12/18","01:12","-0.563","-","-0.18"
"2023/12/18","01:18","-0.55","-","-0.171"
"2023/12/18","01:24","-0.536","-","-0.152"
"2023/12/18","01:30","-0.521","-","-0.135"
"2023/12/18","01:36","-0.505","-","-0.123"
"2023/12/18","01:42","-0.487","-","-0.109"
"2023/12/18","01:48","-0.469","-","-0.098"
"2023/12/18","01:54","-0.45","-","-0.079"
"2023/12/18","02:00","-0.43","-","-0.062"
"2023/12/18","02:06","-0.409","-","-0.025"
"2023/12/18","02:12","-0.388","-","0.019"
"2023/12/18","02:18","-0.367","-","0.057"
"2023/12/18","02:24","-0.345","-","0.099"
"2023/12/18","02:30","-0.323","-","0.12"
"2023/12/18","02:36","-0.301","-","0.128"
"2023/12/18","02:42","-0.279","-","0.17"
"2023/12/18","02:48","-0.257","-","0.184"
"2023/12/18","02:54","-0.235","-","0.198"
"2023/12/18","03:00","-0.213","-","0.215"
"2023/12/18","03:06","-0.192","-","0.233"
"2023/12/18","03:12","-0.172","-","0.271"
"2023/12/18","03:18","-0.151","-","0.297"
"2023/12/18","03:24","-0.132","-","0.322"
"2023/12/18","03:30","-0.112","-","0.324"
"2023/12/18","03:36","-0.094","-","0.37"
"2023/12/18","03:42","-0.076","-","0.401"
"2023/12/18","03:48","-0.059","-","0.432"
"2023/12/18","03:54","-0.042","-","0.468"
"2023/12/18","04:00","-0.026","-","0.477"
"2023/12/18","04:06","-0.011","-","0.492"
"2023/12/18","04:12","0.004","-","0.507"
"2023/12/18","04:18","0.018","-","0.508"
"2023/12/18","04:24","0.031","-","0.513"
"2023/12/18","04:30","0.043","-","0.521"
"2023/12/18","04:36","0.055","-","0.542"
"2023/12/18","04:42","0.067","-","0.57"
"2023/12/18","04:48","0.077","-","0.582"
"2023/12/18","04:54","0.088","-","0.583"
"2023/12/18","05:00","0.097","-","0.599"
"2023/12/18","05:06","0.106","-","0.628"
"2023/12/18","05:12","0.114","-","0.649"
"2023/12/18","05:18","0.122","-","0.679"
"2023/12/18","05:24","0.128","-","0.708"
"2023/12/18","05:30","0.135","-","0.724"
"2023/12/18","05:36","0.14","-","0.712"
"2023/12/18","05:42","0.145","-","0.704"
"2023/12/18","05:48","0.149","-","0.691"
"2023/12/18","05:54","0.152","-","0.699"
"2023/12/18","06:00","0.155","-","0.708"
"2023/12/18","06:06","0.157","-","0.703"
"2023/12/18","06:12","0.158","-","0.713"
"2023/12/18","06:18","0.158","-","0.722"
"2023/12/18","06:24","0.157","-","0.727"
"2023/12/18","06:30","0.155","-","0.719"
"2023/12/18","06:36","0.152","-","0.723"
"2023/12/18","06:42","0.149","-","0.723"
"2023/12/18","06:48","0.145","-","0.728"
"2023/12/18","06:54","0.139","-","0.724"
"2023/12/18","07:00","0.133","-","0.727"
"2023/12/18","07:06","0.127","-","0.717"
"2023/12/18","07:12","0.119","-","0.699"
"2023/12/18","07:18","0.111","-","0.692"
"2023/12/18","07:24","0.101","-","0.676"
"2023/12/18","07:30","0.092","-","0.664"
"2023/12/18","07:36","0.081","-","0.647"
"2023/12/18","07:42","0.071","-","0.64"
"2023/12/18","07:48","0.059","-","0.638"
"2023/12/18","07:54","0.048","-","0.628"
"2023/12/18","08:00","0.036","-","0.617"
"2023/12/18","08:06","0.023","-","0.618"
"2023/12/18","08:12","0.011","-","0.626"
"2023/12/18","08:18","-0.002","-","0.618"
"2023/12/18","08:24","-0.015","-","0.626"
"2023/12/18","08:30","-0.028","-","0.619"
"2023/12/18","08:36","-0.041","-","0.602"
"2023/12/18","08:42","-0.054","-","0.591"
"2023/12/18","08:48","-0.068","-","0.57"
"2023/12/18","08:54","-0.081","-","0.562"
"2023/12/18","09:00","-0.094","-","0.532"
"2023/12/18","09:06","-0.107","-","0.507"
"2023/12/18","09:12","-0.12","-","0.516"
"2023/12/18","09:18","-0.133","-","0.524"
"2023/12/18","09:24","-0.146","-","0.506"
"2023/12/18","09:30","-0.159","-","0.502"
"2023/12/18","09:36","-0.172","-","0.509"
"2023/12/18","09:42","-0.185","-","0.52"
"2023/12/18","09:48","-0.199","-","0.539"
"2023/12/18","09:54","-0.212","-","0.549"
"2023/12/18","10:00","-0.225","-","0.553"
"2023/12/18","10:06","-0.238","-","0.559"
"2023/12/18","10:12","-0.252","-","0.554"
"2023/12/18","10:18","-0.265","-","0.556"
"2023/12/18","10:24","-0.279","-","0.56"
"2023/12/18","10:30","-0.292","-","0.554"
"2023/12/18","10:36","-0.306","-","0.546"
"2023/12/18","10:42","-0.32","-","0.53"
"2023/12/18","10:48","-0.333","-","0.521"
"2023/12/18","10:54","-0.347","-","0.529"
"2023/12/18","11:00","-0.36","-","0.527"
"2023/12/18","11:06","-0.374","-","0.529"
"2023/12/18","11:12","-0.387","-","0.528"
"2023/12/18","11:18","-0.4","-","0.532"
"2023/12/18","11:24","-0.412","-","0.544"
"2023/12/18","11:30","-0.424","-","0.539"
"2023/12/18","11:36","-0.435","-","0.562"
"2023/12/18","11:42","-0.446","-","0.566"
"2023/12/18","11:48","-0.456","-","0.564"
"2023/12/18","11:54","-0.466","-","0.568"
"2023/12/18","12:00","-0.474","-","0.581"
"2023/12/18","12:06","-0.482","-","0.602"
"2023/12/18","12:12","-0.488","-","0.586"
"2023/12/18","12:18","-0.494","-","0.575"
"2023/12/18","12:24","-0.498","-","0.596"
"2023/12/18","12:30","-0.501","-","0.61"
"2023/12/18","12:36","-0.503","-","0.606"
"2023/12/18","12:42","-0.503","-","0.589"
"2023/12/18","12:48","-0.502","-","0.566"
"2023/12/18","12:54","-0.5","-","0.578"
"2023/12/18","13:00","-0.496","-","0.604"
"2023/12/18","13:06","-0.491","-","0.602"
"2023/12/18","13:12","-0.484","-","0.589"
"2023/12/18","13:18","-0.476","-","0.554"
"2023/12/18","13:24","-0.467","-","0.54"
"2023/12/18","13:30","-0.456","-","0.535"
"2023/12/18","13:36","-0.444","-","0.502"
"2023/12/18","13:42","-0.431","-","0.49"
"2023/12/18","13:48","-0.416","-","0.488"
"2023/12/18","13:54","-0.401","-","0.512"
"2023/12/18","14:00","-0.384","-","0.534"
"2023/12/18","14:06","-0.366","-","0.531"
"2023/12/18","14:12","-0.348","-","0.549"
"2023/12/18","14:18","-0.328","-","0.603"
"2023/12/18","14:24","-0.308","-","0.64"
"2023/12/18","14:30","-0.288","-","0.676"
"2023/12/18","14:36","-0.267","-","0.693"
"2023/12/18","14:42","-0.245","-","0.716"
"2023/12/18","14:48","-0.223","-","0.711"
"2023/12/18","14:54","-0.202","-","0.716"
"2023/12/18","15:00","-0.18","-","0.759"
"2023/12/18","15:06","-0.158","-","0.81"
"2023/12/18","15:12","-0.136","-","0.871"
"2023/12/18","15:18","-0.114","-","0.878"
"2023/12/18","15:24","-0.093","-","0.908"
"2023/12/18","15:30","-0.072","-","0.937"
"2023/12/18","15:36","-0.051","-","0.976"
"2023/12/18","15:42","-0.031","-","1.043"
"2023/12/18","15:48","-0.011","-","1.131"
"2023/12/18","15:54","0.008","-","1.179"
"2023/12/18","16:00","0.026","-","1.215"
"2023/12/18","16:06","0.044","-","1.206"
"2023/12/18","16:12","0.061","-","1.173"
"2023/12/18","16:18","0.077","-","1.133"
"2023/12/18","16:24","0.093","-","1.117"
"2023/12/18","16:30","0.108","-","1.116"
"2023/12/18","16:36","0.122","-","1.114"
"2023/12/18","16:42","0.136","-","1.116"
"2023/12/18","16:48","0.149","-","1.141"
"2023/12/18","16:54","0.161","-","1.174"
"2023/12/18","17:00","0.173","-","1.17"
"2023/12/18","17:06","0.184","-","1.151"
"2023/12/18","17:12","0.194","-","1.143"
"2023/12/18","17:18","0.203","-","1.119"
"2023/12/18","17:24","0.212","-","1.093"
"2023/12/18","17:30","0.22","-","1.093"
"2023/12/18","17:36","0.228","-","1.074"
"2023/12/18","17:42","0.235","-","1.062"
"2023/12/18","17:48","0.241","-","1.035"
"2023/12/18","17:54","0.246","-","1.045"
"2023/12/18","18:00","0.251","-","1.064"
"2023/12/18","18:06","0.254","-","1.077"
"2023/12/18","18:12","0.257","-","1.09"
"2023/12/18","18:18","0.259","-","1.094"
"2023/12/18","18:24","0.261","-","1.089"
"2023/12/18","18:30","0.261","-","1.101"
"2023/12/18","18:36","0.26","-","1.125"
"2023/12/18","18:42","0.259","-","1.091"
"2023/12/18","18:48","0.257","-","1.084"
"2023/12/18","18:54","0.253","-","1.092"
"2023/12/18","19:00","0.249","-","1.092"
"2023/12/18","19:06","0.244","-","1.103"
"2023/12/18","19:12","0.238","-","1.102"
"2023/12/18","19:18","0.23","-","1.132"
"2023/12/18","19:24","0.222","-","1.144"
"2023/12/18","19:30","0.214","-","1.146"
"2023/12/18","19:36","0.204","-","1.139"
"2023/12/18","19:42","0.193","-","1.141"
"2023/12/18","19:48","0.182","-","1.135"
"2023/12/18","19:54","0.17","-","1.11"
"2023/12/18","20:00","0.157","-","1.073"
"2023/12/18","20:06","0.144","-","1.07"
"2023/12/18","20:12","0.131","-","1.065"
"2023/12/18","20:18","0.116","-","1.049"
"2023/12/18","20:24","0.102","-","1.025"
"2023/12/18","20:30","0.087","-","1.013"
"2023/12/18","20:36","0.071","-","1.024"
"2023/12/18","20:42","0.056","-","0.963"
"2023/12/18","20:48","0.04","-","0.94"
"2023/12/18","20:54","0.024","-","0.907"
"2023/12/18","21:00","0.008","-","0.891"
"2023/12/18","21:06","-0.008","-","0.856"
"2023/12/18","21:12","-0.024","-","0.826"
"2023/12/18","21:18","-0.04","-","0.782"
"2023/12/18","21:24","-0.057","-","0.762"
"2023/12/18","21:30","-0.073","-","0.726"
"2023/12/18","21:36","-0.089","-","0.73"
"2023/12/18","21:42","-0.106","-","0.739"
"2023/12/18","21:48","-0.122","-","0.702"
"2023/12/18","21:54","-0.139","-","0.7"
"2023/12/18","22:00","-0.155","-","0.684"
"2023/12/18","22:06","-0.172","-","0.656"
"2023/12/18","22:12","-0.189","-","0.609"
"2023/12/18","22:18","-0.205","-","0.584"
"2023/12/18","22:24","-0.222","-","0.565"
"2023/12/18","22:30","-0.239","-","0.551"
"2023/12/18","22:36","-0.257","-","0.498"
"2023/12/18","22:42","-0.274","-","0.448"
"2023/12/18","22:48","-0.291","-","0.416"
"2023/12/18","22:54","-0.309","-","0.389"
"2023/12/18","23:00","-0.326","-","0.349"
"2023/12/18","23:06","-0.344","-","0.315"
"2023/12/18","23:12","-0.362","-","0.284"
"2023/12/18","23:18","-0.379","-","0.255"
"2023/12/18","23:24","-0.396","-","0.223"
"2023/12/18","23:30","-0.414","-","0.189"
"2023/12/18","23:36","-0.431","-","0.141"
"2023/12/18","23:42","-0.447","-","0.115"
"2023/12/18","23:48","-0.464","-","0.063"
"2023/12/18","23:54","-0.479","-","0.003"
"2023/12/19","00:00","-0.495","-","-0.049"
"2023/12/19","00:06","-0.509","-","-0.089"
"2023/12/19","00:12","-0.523","-","-0.138"
"2023/12/19","00:18","-0.536","-","-0.157"
"2023/12/19","00:24","-0.548","-","-0.197"
"2023/12/19","00:30","-0.56","-","-0.227"
"2023/12/19","00:36","-0.57","-","-0.268"
"2023/12/19","00:42","-0.579","-","-0.295"
"2023/12/19","00:48","-0.586","-","-0.318"
"2023/12/19","00:54","-0.593","-","-0.321"
"2023/12/19","01:00","-0.598","-","-0.336"
"2023/12/19","01:06","-0.602","-","-0.35"
"2023/12/19","01:12","-0.604","-","-0.355"
"2023/12/19","01:18","-0.605","-","-0.366"
"2023/12/19","01:24","-0.604","-","-0.354"
"2023/12/19","01:30","-0.602","-","-0.365"
"2023/12/19","01:36","-0.598","-","-0.368"
"2023/12/19","01:42","-0.593","-","-0.36"
"2023/12/19","01:48","-0.586","-","-0.359"
"2023/12/19","01:54","-0.578","-","-0.328"
"2023/12/19","02:00","-0.568","-","-0.33"
"2023/12/19","02:06","-0.557","-","-0.309"
"2023/12/19","02:12","-0.544","-","-0.29"
"2023/12/19","02:18","-0.531","-","-0.273"
"2023/12/19","02:24","-0.516","-","-0.262"
"2023/12/19","02:30","-0.5","-","-0.27"
"2023/12/19","02:36","-0.483","-","-0.264"
"2023/12/19","02:42","-0.465","-","-0.255"
"2023/12/19","02:48","-0.447","-","-0.23"
"2023/12/19","02:54","-0.427","-","-0.221"
"2023/12/19","03:00","-0.407","-","-0.19"
"2023/12/19","03:06","-0.387","-","-0.155"
"2023/12/19","03:12","-0.366","-","-0.133"
"2023/12/19","03:18","-0.344","-","-0.097"
"2023/12/19","03:24","-0.323","-","-0.066"
"2023/12/19","03:30","-0.301","-","-0.041"
"2023/12/19","03:36","-0.279","-","-0.018"
"2023/12/19","03:42","-0.257","-","-0.005"
"2023/12/19","03:48","-0.236","-","0.014"
"2023/12/19","03:54","-0.215","-","0.038"
"2023/12/19","04:00","-0.193","-","0.054"
"2023/12/19","04:06","-0.173","-","0.066"
"2023/12/19","04:12","-0.152","-","0.094"
"2023/12/19","04:18","-0.132","-","0.137"
"2023/12/19","04:24","-0.113","-","0.155"
"2023/12/19","04:30","-0.094","-","0.174"
"2023/12/19","04:36","-0.075","-","0.186"
"2023/12/19","04:42","-0.057","-","0.196"
"2023/12/19","04:48","-0.04","-","0.211"
"2023/12/19","04:54","-0.023","-","0.218"
"2023/12/19","05:00","-0.007","-","0.228"
"2023/12/19","05:06","0.008","-","0.237"
"2023/12/19","05:12","0.023","-","0.244"
"2023/12/19","05:18","0.038","-","0.244"
"2023/12/19","05:24","0.052","-","0.246"
"2023/12/19","05:30","0.065","-","0.248"
"2023/12/19","05:36","0.077","-","0.244"
"2023/12/19","05:42","0.089","-","0.253"
"2023/12/19","05:48","0.101","-","0.242"
"2023/12/19","05:54","0.112","-","0.241"
"2023/12/19","06:00","0.122","-","0.237"
"2023/12/19","06:06","0.131","-","0.234"
"2023/12/19","06:12","0.14","-","0.237"
"2023/12/19","06:18","0.149","-","0.248"
"2023/12/19","06:24","0.156","-","0.255"
"2023/12/19","06:30","0.163","-","0.267"
"2023/12/19","06:36","0.169","-","0.278"
"2023/12/19","06:42","0.174","-","0.298"
"2023/12/19","06:48","0.179","-","0.314"
"2023/12/19","06:54","0.183","-","0.322"
"2023/12/19","07:00","0.186","-","0.308"
"2023/12/19","07:06","0.188","-","0.322"
"2023/12/19","07:12","0.189","-","0.32"
"2023/12/19","07:18","0.189","-","0.325"
"2023/12/19","07:24","0.189","-","0.322"
"2023/12/19","07:30","0.187","-","0.327"
"2023/12/19","07:36","0.185","-","0.323"
"2023/12/19","07:42","0.182","-","0.336"
"2023/12/19","07:48","0.178","-","0.314"
"2023/12/19","07:54","0.173","-","0.317"
"2023/12/19","08:00","0.168","-","0.298"
"2023/12/19","08:06","0.161","-","0.285"
"2023/12/19","08:12","0.154","-","0.276"
"2023/12/19","08:18","0.147","-","0.25"
"2023/12/19","08:24","0.139","-","0.236"
"2023/12/19","08:30","0.13","-","0.234"
"2023/12/19","08:36","0.12","-","0.232"
"2023/12/19","08:42","0.111","-","0.212"
"2023/12/19","08:48","0.1","-","0.19"
"2023/12/19","08:54","0.09","-","0.189"
"2023/12/19","09:00","0.079","-","0.187"
"2023/12/19","09:06","0.068","-","0.184"
"2023/12/19","09:12","0.057","-","0.174"
"2023/12/19","09:18","0.045","-","0.199"
"2023/12/19","09:24","0.033","-","0.188"
"2023/12/19","09:30","0.021","-","0.213"
"2023/12/19","09:36","0.009","-","0.204"
"2023/12/19","09:42","-0.003","-","0.222"
"2023/12/19","09:48","-0.015","-","0.223"
"2023/12/19","09:54","-0.027","-","0.192"
"2023/12/19","10:00","-0.04","-","0.215"
"2023/12/19","10:06","-0.052","-","0.198"
"2023/12/19","10:12","-0.065","-","0.214"
"2023/12/19","10:18","-0.078","-","0.201"
"2023/12/19","10:24","-0.091","-","0.182"
"2023/12/19","10:30","-0.104","-","0.174"
"2023/12/19","10:36","-0.117","-","0.159"
"2023/12/19","10:42","-0.131","-","0.163"
"2023/12/19","10:48","-0.145","-","0.145"
"2023/12/19","10:54","-0.159","-","0.139"
"2023/12/19","11:00","-0.173","-","0.128"
"2023/12/19","11:06","-0.188","-","0.116"
"2023/12/19","11:12","-0.203","-","0.095"
"2023/12/19","11:18","-0.218","-","0.081"
"2023/12/19","11:24","-0.233","-","0.074"
"2023/12/19","11:30","-0.249","-","0.066"
"2023/12/19","11:36","-0.264","-","0.046"
"2023/12/19","11:42","-0.28","-","0.042"
"2023/12/19","11:48","-0.295","-","0.021"
"2023/12/19","11:54","-0.311","-","0.001"
"2023/12/19","12:00","-0.327","-","-0.026"
"2023/12/19","12:06","-0.342","-","-0.039"
"2023/12/19","12:12","-0.357","-","-0.052"
"2023/12/19","12:18","-0.372","-","-0.068"
"2023/12/19","12:24","-0.387","-","-0.077"
"2023/12/19","12:30","-0.401","-","-0.09"
"2023/12/19","12:36","-0.414","-","-0.103"
"2023/12/19","12:42","-0.427","-","-0.107"
"2023/12/19","12:48","-0.439","-","-0.115"
"2023/12/19","12:54","-0.45","-","-0.13"
"2023/12/19","13:00","-0.46","-","-0.141"
"2023/12/19","13:06","-0.47","-","-0.144"
"2023/12/19","13:12","-0.478","-","-0.141"
"2023/12/19","13:18","-0.485","-","-0.138"
"2023/12/19","13:24","-0.49","-","-0.145"
"2023/12/19","13:30","-0.495","-","-0.153"
"2023/12/19","13:36","-0.498","-","-0.146"
"2023/12/19","13:42","-0.5","-","-0.137"
"2023/12/19","13:48","-0.501","-","-0.14"
"2023/12/19","13:54","-0.5","-","-0.139"
"2023/12/19","14:00","-0.497","-","-0.112"
"2023/12/19","14:06","-0.493","-","-0.125"
"2023/12/19","14:12","-0.488","-","-0.11"
"2023/12/19","14:18","-0.482","-","-0.104"
"2023/12/19","14:24","-0.474","-","-0.102"
"2023/12/19","14:30","-0.465","-","-0.077"
"2023/12/19","14:36","-0.454","-","-0.082"
"2023/12/19","14:42","-0.442","-","-0.068"
"2023/12/19","14:48","-0.429","-","-0.036"
"2023/12/19","14:54","-0.416","-","-0.033"
"2023/12/19","15:00","-0.401","-","-0.024"
"2023/12/19","15:06","-0.385","-","-0.015"
"2023/12/19","15:12","-0.368","-","-0.008"
"2023/12/19","15:18","-0.35","-","0.034"
"2023/12/19","15:24","-0.332","-","0.034"
"2023/12/19","15:30","-0.314","-","0.07"
"2023/12/19","15:36","-0.295","-","0.079"
"2023/12/19","15:42","-0.275","-","0.114"
"2023/12/19","15:48","-0.255","-","0.138"
"2023/12/19","15:54","-0.235","-","0.118"
"2023/12/19","16:00","-0.215","-","0.137"
"2023/12/19","16:06","-0.195","-","0.153"
"2023/12/19","16:12","-0.176","-","0.166"
"2023/12/19","16:18","-0.156","-","0.182"
"2023/12/19","16:24","-0.136","-","0.186"
"2023/12/19","16:30","-0.117","-","0.205"
"2023/12/19","16:36","-0.098","-","0.244"
"2023/12/19","16:42","-0.08","-","0.26"
"2023/12/19","16:48","-0.062","-","0.284"
"2023/12/19","16:54","-0.044","-","0.297"
"2023/12/19","17:00","-0.027","-","0.322"
"2023/12/19","17:06","-0.011","-","0.328"
"2023/12/19","17:12","0.005","-","0.343"
"2023/12/19","17:18","0.02","-","0.367"
"2023/12/19","17:24","0.035","-","0.384"
"2023/12/19","17:30","0.049","-","0.412"
"2023/12/19","17:36","0.063","-","0.411"
"2023/12/19","17:42","0.076","-","0.423"
"2023/12/19","17:48","0.088","-","0.443"
"2023/12/19","17:54","0.1","-","0.455"
"2023/12/19","18:00","0.111","-","0.47"
"2023/12/19","18:06","0.121","-","0.487"
"2023/12/19","18:12","0.131","-","0.51"
"2023/12/19","18:18","0.141","-","0.538"
"2023/12/19","18:24","0.149","-","0.549"
"2023/12/19","18:30","0.157","-","0.551"
"2023/12/19","18:36","0.164","-","0.561"
"2023/12/19","18:42","0.171","-","0.568"
"2023/12/19","18:48","0.177","-","0.569"
"2023/12/19","18:54","0.182","-","0.582"
"2023/12/19","19:00","0.186","-","0.59"
"2023/12/19","19:06","0.19","-","0.599"
"2023/12/19","19:12","0.193","-","0.61"
"2023/12/19","19:18","0.195","-","0.614"
"2023/12/19","19:24","0.196","-","0.612"
"2023/12/19","19:30","0.196","-","0.622"
"2023/12/19","19:36","0.196","-","0.621"
"2023/12/19","19:42","0.194","-","0.621"
"2023/12/19","19:48","0.192","-","0.615"
"2023/12/19","19:54","0.189","-","0.606"
"2023/12/19","20:00","0.185","-","0.605"
"2023/12/19","20:06","0.18","-","0.599"
